,A,B,overlap
5143,Ntome_NODE_34665_length_388_cov_6,Ntome_NODE_10051_length_2193_cov_276,NA
5144,Ntome_NODE_34672_length_387_cov_243,Ntome_NODE_26734_length_771_cov_29,NA
5145,Ntome_NODE_34673_length_387_cov_242,Ntome_NODE_2838_length_3761_cov_141,NA
5146,Ntome_NODE_34674_length_387_cov_235,Ntome_NODE_13268_length_1812_cov_13,NA
5147,Ntome_NODE_34682_length_387_cov_4,Ntome_NODE_14025_length_1735_cov_127,NA
5148,Ntome_NODE_34687_length_387_cov_3,Ntome_NODE_32386_length_522_cov_6,NA
5149,Ntome_NODE_34696_length_386_cov_246,Ntome_NODE_8946_length_2346_cov_237,NA
5150,Ntome_NODE_34700_length_386_cov_178,Ntome_NODE_810_length_5367_cov_248,NA
5151,Ntome_NODE_34701_length_386_cov_174,Ntome_NODE_7877_length_2511_cov_56,NA
5152,Ntome_NODE_34703_length_386_cov_166,Ntome_NODE_13402_length_1796_cov_203,NA
5153,Ntome_NODE_34706_length_386_cov_15,Ntome_NODE_21886_length_1056_cov_10,NA
5154,Ntome_NODE_34709_length_386_cov_7,Ntome_NODE_4220_length_3286_cov_301,NA
5155,Ntome_NODE_34713_length_386_cov_5,Ntome_NODE_32582_length_507_cov_73,NA
5156,Ntome_NODE_34714_length_386_cov_5,Ntome_NODE_30717_length_599_cov_75,NA
5157,Ntome_NODE_34720_length_386_cov_4,Ntome_NODE_1312_length_4715_cov_189,NA
5158,Ntome_NODE_34722_length_386_cov_4,Ntome_NODE_18402_length_1325_cov_203,NA
5159,Ntome_NODE_34725_length_386_cov_4,Ntome_NODE_24289_length_907_cov_38,NA
5160,Ntome_NODE_34726_length_386_cov_3,Ntome_NODE_27068_length_755_cov_23,NA
5161,Ntome_NODE_34727_length_386_cov_3,Ntome_NODE_26212_length_796_cov_264,NA
5162,Ntome_NODE_34731_length_386_cov_2,Ntome_NODE_29190_length_660_cov_209,NA
5163,Ntome_NODE_34733_length_385_cov_203,Ntome_NODE_10097_length_2187_cov_73,NA
5164,Ntome_NODE_34735_length_385_cov_185,Ntome_NODE_5460_length_2972_cov_87,NA
5165,Ntome_NODE_34738_length_385_cov_6,Ntome_NODE_15326_length_1602_cov_30,NA
5166,Ntome_NODE_34739_length_385_cov_4,Ntome_NODE_17815_length_1373_cov_122,NA
5167,Ntome_NODE_34744_length_384_cov_316,Ntome_NODE_36864_length_314_cov_4,NA
5168,Ntome_NODE_34745_length_384_cov_311,Ntome_NODE_31010_length_589_cov_6,NA
5169,Ntome_NODE_34748_length_384_cov_235,Ntome_NODE_6136_length_2825_cov_87,NA
5170,Ntome_NODE_34752_length_384_cov_27,Ntome_NODE_1162_length_4885_cov_170,NA
5171,Ntome_NODE_34754_length_384_cov_19,Ntome_NODE_1742_length_4352_cov_47,NA
5172,Ntome_NODE_34762_length_384_cov_5,Ntome_NODE_12496_length_1897_cov_212,NA
5173,Ntome_NODE_34767_length_384_cov_4,Ntome_NODE_4732_length_3152_cov_181,NA
5174,Ntome_NODE_34777_length_383_cov_228,Ntome_NODE_8859_length_2360_cov_260,NA
5175,Ntome_NODE_34793_length_383_cov_3,Ntome_NODE_7039_length_2648_cov_269,NA
5176,Ntome_NODE_34800_length_382_cov_278,Ntome_NODE_1726_length_4360_cov_17,NA
5177,Ntome_NODE_34804_length_382_cov_179,Ntome_NODE_6867_length_2682_cov_37,NA
5178,Ntome_NODE_34820_length_382_cov_4,Ntome_NODE_14058_length_1729_cov_55,NA
5179,Ntome_NODE_34824_length_382_cov_2,Ntome_NODE_28581_length_685_cov_15,NA
5180,Ntome_NODE_34826_length_381_cov_285,Ntome_NODE_779_length_5422_cov_68,NA
5181,Ntome_NODE_34827_length_381_cov_277,Ntome_NODE_12462_length_1901_cov_222,NA
5182,Ntome_NODE_34838_length_381_cov_3,Ntome_NODE_887_length_5242_cov_20,NA
5183,Ntome_NODE_34844_length_380_cov_263,Ntome_NODE_1230_length_4798_cov_56,NA
5184,Ntome_NODE_34846_length_380_cov_219,Ntome_NODE_5641_length_2930_cov_18,NA
5185,Ntome_NODE_34847_length_380_cov_206,Ntome_NODE_3235_length_3608_cov_280,NA
5186,Ntome_NODE_34849_length_379_cov_177,Ntome_NODE_7175_length_2626_cov_192,NA
5187,Ntome_NODE_34853_length_380_cov_14,Ntome_NODE_5903_length_2871_cov_197,NA
5188,Ntome_NODE_34855_length_380_cov_10,Ntome_NODE_17555_length_1397_cov_239,NA
5189,Ntome_NODE_34864_length_380_cov_2,Ntome_NODE_6509_length_2746_cov_210,NA
5190,Ntome_NODE_34865_length_380_cov_2,Ntome_NODE_6924_length_2669_cov_45,NA
5191,Ntome_NODE_34866_length_379_cov_194,Ntome_NODE_13865_length_1750_cov_11,NA
5192,Ntome_NODE_34867_length_379_cov_176,Ntome_NODE_17582_length_1395_cov_22,NA
5193,Ntome_NODE_34868_length_379_cov_161,Ntome_NODE_11803_length_1980_cov_265,NA
5194,Ntome_NODE_34874_length_379_cov_6,Ntome_NODE_8494_length_2414_cov_38,NA
5195,Ntome_NODE_34876_length_379_cov_6,Ntome_NODE_24504_length_892_cov_101,NA
5196,Ntome_NODE_34877_length_379_cov_5,Ntome_NODE_5221_length_3024_cov_45,NA
5197,Ntome_NODE_34883_length_379_cov_4,Ntome_NODE_24395_length_899_cov_155,NA
5198,Ntome_NODE_34888_length_379_cov_3,Ntome_NODE_2538_length_3890_cov_78,NA
5199,Ntome_NODE_34891_length_379_cov_2,Ntome_NODE_264_length_6990_cov_236,NA
5200,Ntome_NODE_34892_length_378_cov_339,Ntome_NODE_13075_length_1834_cov_25,NA
5201,Ntome_NODE_34894_length_378_cov_319,Ntome_NODE_517_length_5975_cov_229,NA
5202,Ntome_NODE_34899_length_378_cov_268,Ntome_NODE_27295_length_744_cov_5,NA
5203,Ntome_NODE_34901_length_378_cov_193,Ntome_NODE_5410_length_2984_cov_31,NA
5204,Ntome_NODE_34903_length_378_cov_35,Ntome_NODE_19048_length_1272_cov_116,NA
5205,Ntome_NODE_34905_length_378_cov_9,Ntome_NODE_6370_length_2774_cov_11,NA
5206,Ntome_NODE_34906_length_377_cov_8,Ntome_NODE_10286_length_2158_cov_71,NA
5207,Ntome_NODE_34916_length_378_cov_4,Ntome_NODE_22638_length_1008_cov_7,NA
5208,Ntome_NODE_34926_length_377_cov_311,Ntome_NODE_8398_length_2428_cov_30,NA
5209,Ntome_NODE_34928_length_377_cov_34,Ntome_NODE_12955_length_1853_cov_45,NA
5210,Ntome_NODE_34932_length_377_cov_8,Ntome_NODE_6274_length_2792_cov_281,NA
5211,Ntome_NODE_34936_length_377_cov_5,Ntome_NODE_16235_length_1518_cov_7,NA
5212,Ntome_NODE_34938_length_377_cov_4,Ntome_NODE_18901_length_1284_cov_19,NA
5213,Ntome_NODE_34940_length_377_cov_4,Ntome_NODE_18183_length_1344_cov_13,NA
5214,Ntome_NODE_34941_length_377_cov_3,Ntome_NODE_12494_length_1897_cov_245,NA
5215,Ntome_NODE_34950_length_376_cov_12,Ntome_NODE_3024_length_3690_cov_16,NA
5216,Ntome_NODE_34952_length_376_cov_5,Ntome_NODE_4658_length_3168_cov_132,NA
5217,Ntome_NODE_34953_length_376_cov_5,Ntome_NODE_16556_length_1491_cov_22,NA
5218,Ntome_NODE_34954_length_376_cov_5,Ntome_NODE_25048_length_860_cov_237,NA
5219,Ntome_NODE_34956_length_376_cov_5,Ntome_NODE_32016_length_549_cov_6,NA
5220,Ntome_NODE_34963_length_376_cov_3,Ntome_NODE_15010_length_1634_cov_130,NA
5221,Ntome_NODE_34972_length_375_cov_219,Ntome_NODE_4845_length_3124_cov_51,NA
5222,Ntome_NODE_34973_length_375_cov_213,Ntome_NODE_4876_length_3116_cov_186,NA
5223,Ntome_NODE_34974_length_375_cov_198,Ntome_NODE_12710_length_1872_cov_92,NA
5224,Ntome_NODE_34975_length_375_cov_185,Ntome_NODE_18444_length_1322_cov_9,NA
5225,Ntome_NODE_34981_length_375_cov_6,Ntome_NODE_13685_length_1769_cov_96,NA
5226,Ntome_NODE_34992_length_375_cov_4,Ntome_NODE_69_length_9046_cov_201,NA
5227,Ntome_NODE_34993_length_375_cov_4,Ntome_NODE_5952_length_2861_cov_26,NA
5228,Ntome_NODE_34997_length_375_cov_2,Ntome_NODE_30704_length_600_cov_14,NA
5229,Ntome_NODE_34999_length_374_cov_223,Ntome_NODE_28090_length_706_cov_32,NA
5230,Ntome_NODE_35006_length_374_cov_6,Ntome_NODE_11121_length_2057_cov_242,NA
5231,Ntome_NODE_35007_length_374_cov_6,Ntome_NODE_16555_length_1491_cov_110,NA
5232,Ntome_NODE_35018_length_374_cov_3,Ntome_NODE_2838_length_3761_cov_141,NA
5233,Ntome_NODE_35021_length_373_cov_286,Ntome_NODE_22510_length_1016_cov_11,NA
5234,Ntome_NODE_35027_length_373_cov_17,Ntome_NODE_23868_length_932_cov_227,NA
5235,Ntome_NODE_35029_length_373_cov_15,Ntome_NODE_7843_length_2517_cov_222,NA
5236,Ntome_NODE_35033_length_373_cov_7,Ntome_NODE_3674_length_3460_cov_187,NA
5237,Ntome_NODE_35036_length_373_cov_5,Ntome_NODE_314_length_6644_cov_63,NA
5238,Ntome_NODE_35038_length_373_cov_4,Ntome_NODE_30191_length_620_cov_252,NA
5239,Ntome_NODE_35043_length_373_cov_2,Ntome_NODE_1172_length_4871_cov_174,NA
5240,Ntome_NODE_35044_length_373_cov_2,Ntome_NODE_4402_length_3238_cov_53,NA
5241,Ntome_NODE_35045_length_372_cov_256,Ntome_NODE_3275_length_3598_cov_76,NA
5242,Ntome_NODE_35052_length_372_cov_7,Ntome_NODE_17660_length_1387_cov_172,NA
5243,Ntome_NODE_35055_length_372_cov_6,Ntome_NODE_16132_length_1528_cov_123,NA
5244,Ntome_NODE_35059_length_372_cov_4,Ntome_NODE_10206_length_2170_cov_13,NA
5245,Ntome_NODE_35060_length_372_cov_4,Ntome_NODE_1341_length_4691_cov_248,NA
5246,Ntome_NODE_35067_length_372_cov_3,Ntome_NODE_25273_length_846_cov_261,NA
5247,Ntome_NODE_35072_length_371_cov_50,Ntome_NODE_1748_length_4345_cov_298,NA
5248,Ntome_NODE_35073_length_371_cov_12,Ntome_NODE_23905_length_930_cov_166,NA
5249,Ntome_NODE_35074_length_371_cov_10,Ntome_NODE_10087_length_2188_cov_245,NA
5250,Ntome_NODE_35076_length_371_cov_9,Ntome_NODE_19085_length_1268_cov_213,NA
5251,Ntome_NODE_35081_length_371_cov_5,Ntome_NODE_20391_length_1162_cov_38,NA
5252,Ntome_NODE_35082_length_371_cov_5,Ntome_NODE_11722_length_1989_cov_101,NA
5253,Ntome_NODE_35096_length_370_cov_67,Ntome_NODE_1921_length_4224_cov_179,NA
5254,Ntome_NODE_35100_length_370_cov_6,Ntome_NODE_9492_length_2271_cov_101,NA
5255,Ntome_NODE_35107_length_370_cov_4,Ntome_NODE_4602_length_3182_cov_108,NA
5256,Ntome_NODE_35113_length_369_cov_302,Ntome_NODE_22740_length_1001_cov_119,NA
5257,Ntome_NODE_35117_length_369_cov_13,Ntome_NODE_32649_length_502_cov_10,NA
5258,Ntome_NODE_35124_length_369_cov_5,Ntome_NODE_8709_length_2383_cov_85,NA
5259,Ntome_NODE_35128_length_369_cov_4,Ntome_NODE_3920_length_3380_cov_285,NA
5260,Ntome_NODE_35144_length_368_cov_6,Ntome_NODE_23882_length_932_cov_20,NA
5261,Ntome_NODE_35146_length_368_cov_5,Ntome_NODE_5271_length_3014_cov_123,NA
5262,Ntome_NODE_35150_length_368_cov_4,Ntome_NODE_33472_length_448_cov_4,NA
5263,Ntome_NODE_35156_length_368_cov_3,Ntome_NODE_7932_length_2499_cov_160,NA
5264,Ntome_NODE_35165_length_367_cov_227,Ntome_NODE_23406_length_960_cov_27,NA
5265,Ntome_NODE_35176_length_367_cov_3,Ntome_NODE_19798_length_1210_cov_119,NA
5266,Ntome_NODE_35182_length_367_cov_1,Ntome_NODE_40_length_10198_cov_97,NA
5267,Ntome_NODE_35184_length_366_cov_330,Ntome_NODE_12246_length_1927_cov_211,NA
5268,Ntome_NODE_35185_length_366_cov_279,Ntome_NODE_2947_length_3719_cov_173,NA
5269,Ntome_NODE_35186_length_366_cov_207,Ntome_NODE_6136_length_2825_cov_87,NA
5270,Ntome_NODE_35194_length_366_cov_9,Ntome_NODE_16204_length_1521_cov_17,NA
5271,Ntome_NODE_35198_length_366_cov_6,Ntome_NODE_2034_length_4150_cov_214,NA
5272,Ntome_NODE_35205_length_366_cov_4,Ntome_NODE_5646_length_2929_cov_119,NA
5273,Ntome_NODE_35213_length_365_cov_201,Ntome_NODE_773_length_5429_cov_147,NA
5274,Ntome_NODE_35220_length_365_cov_7,Ntome_NODE_10081_length_2189_cov_197,NA
5275,Ntome_NODE_35239_length_364_cov_8,Ntome_NODE_4378_length_3244_cov_200,NA
5276,Ntome_NODE_35243_length_364_cov_5,Ntome_NODE_6316_length_2785_cov_106,NA
5277,Ntome_NODE_35246_length_364_cov_5,Ntome_NODE_9209_length_2308_cov_22,NA
5278,Ntome_NODE_35260_length_364_cov_2,Ntome_NODE_8381_length_2430_cov_106,NA
5279,Ntome_NODE_35262_length_363_cov_311,Ntome_NODE_4563_length_3193_cov_169,NA
5280,Ntome_NODE_35271_length_363_cov_4,Ntome_NODE_12397_length_1909_cov_31,NA
5281,Ntome_NODE_35276_length_363_cov_3,Ntome_NODE_2776_length_3778_cov_125,NA
5282,Ntome_NODE_35278_length_363_cov_3,Ntome_NODE_32386_length_522_cov_6,NA
5283,Ntome_NODE_35282_length_363_cov_2,Ntome_NODE_22387_length_1024_cov_6,NA
5284,Ntome_NODE_35283_length_363_cov_2,Ntome_NODE_25854_length_813_cov_9,NA
5285,Ntome_NODE_35286_length_362_cov_287,Ntome_NODE_3834_length_3408_cov_282,NA
5286,Ntome_NODE_35289_length_362_cov_219,Ntome_NODE_5485_length_2965_cov_110,NA
5287,Ntome_NODE_35290_length_362_cov_193,Ntome_NODE_2447_length_3932_cov_152,NA
5288,Ntome_NODE_35291_length_362_cov_182,Ntome_NODE_10428_length_2142_cov_208,NA
5289,Ntome_NODE_35295_length_362_cov_7,Ntome_NODE_11253_length_2043_cov_280,NA
5290,Ntome_NODE_35297_length_362_cov_7,Ntome_NODE_6513_length_2746_cov_148,NA
5291,Ntome_NODE_35300_length_362_cov_6,Ntome_NODE_5610_length_2936_cov_178,NA
5292,Ntome_NODE_35301_length_362_cov_5,Ntome_NODE_262_length_7011_cov_223,NA
5293,Ntome_NODE_35304_length_362_cov_4,Ntome_NODE_3201_length_3621_cov_63,NA
5294,Ntome_NODE_35316_length_361_cov_153,Ntome_NODE_3184_length_3626_cov_40,NA
5295,Ntome_NODE_35319_length_361_cov_5,Ntome_NODE_970_length_5129_cov_136,NA
5296,Ntome_NODE_35329_length_361_cov_3,Ntome_NODE_22512_length_1016_cov_6,NA
5297,Ntome_NODE_35332_length_360_cov_326,Ntome_NODE_13884_length_1747_cov_284,NA
5298,Ntome_NODE_35335_length_360_cov_124,Ntome_NODE_1357_length_4673_cov_175,NA
5299,Ntome_NODE_35336_length_360_cov_117,Ntome_NODE_27946_length_713_cov_29,NA
5300,Ntome_NODE_35343_length_360_cov_5,Ntome_NODE_2482_length_3916_cov_62,NA
5301,Ntome_NODE_35346_length_360_cov_5,Ntome_NODE_11499_length_2014_cov_126,NA
5302,Ntome_NODE_35358_length_360_cov_3,Ntome_NODE_5952_length_2861_cov_26,NA
5303,Ntome_NODE_35361_length_360_cov_2,Ntome_NODE_7205_length_2621_cov_184,NA
5304,Ntome_NODE_35364_length_359_cov_205,Ntome_NODE_9568_length_2258_cov_43,NA
5305,Ntome_NODE_35368_length_359_cov_23,Ntome_NODE_4912_length_3101_cov_16,NA
5306,Ntome_NODE_35375_length_359_cov_5,Ntome_NODE_3499_length_3517_cov_202,NA
5307,Ntome_NODE_35377_length_359_cov_4,Ntome_NODE_6217_length_2807_cov_97,NA
5308,Ntome_NODE_35379_length_359_cov_3,Ntome_NODE_17969_length_1361_cov_13,NA
5309,Ntome_NODE_35380_length_359_cov_2,Ntome_NODE_13630_length_1774_cov_22,NA
5310,Ntome_NODE_35381_length_359_cov_2,Ntome_NODE_23469_length_957_cov_9,NA
5311,Ntome_NODE_35384_length_359_cov_2,Ntome_NODE_975_length_5123_cov_110,NA
5312,Ntome_NODE_35386_length_358_cov_251,Ntome_NODE_7667_length_2545_cov_304,NA
5313,Ntome_NODE_35397_length_358_cov_5,Ntome_NODE_14438_length_1692_cov_104,NA
5314,Ntome_NODE_35400_length_358_cov_4,Ntome_NODE_23500_length_955_cov_12,NA
5315,Ntome_NODE_35441_length_356_cov_271,Ntome_NODE_890_length_5241_cov_95,NA
5316,Ntome_NODE_35448_length_356_cov_9,Ntome_NODE_31355_length_576_cov_3,NA
5317,Ntome_NODE_35451_length_356_cov_6,Ntome_NODE_26141_length_802_cov_16,NA
5318,Ntome_NODE_35455_length_356_cov_5,Ntome_NODE_21109_length_1108_cov_29,NA
5319,Ntome_NODE_35457_length_356_cov_4,Ntome_NODE_544_length_5904_cov_263,NA
5320,Ntome_NODE_35464_length_356_cov_3,Ntome_NODE_24105_length_918_cov_37,NA
5321,Ntome_NODE_35469_length_356_cov_3,Ntome_NODE_2440_length_3936_cov_291,NA
5322,Ntome_NODE_35478_length_355_cov_9,Ntome_NODE_6305_length_2787_cov_87,NA
5323,Ntome_NODE_35480_length_355_cov_6,Ntome_NODE_16054_length_1535_cov_33,NA
5324,Ntome_NODE_35486_length_355_cov_3,Ntome_NODE_24798_length_875_cov_7,NA
5325,Ntome_NODE_35491_length_355_cov_2,Ntome_NODE_30627_length_603_cov_10,NA
5326,Ntome_NODE_35492_length_355_cov_1,Ntome_NODE_8671_length_2389_cov_226,NA
5327,Ntome_NODE_35493_length_354_cov_247,Ntome_NODE_11170_length_2053_cov_26,NA
5328,Ntome_NODE_35495_length_354_cov_217,Ntome_NODE_2650_length_3838_cov_10,NA
5329,Ntome_NODE_35499_length_354_cov_6,Ntome_NODE_8212_length_2458_cov_200,NA
5330,Ntome_NODE_35503_length_354_cov_5,Ntome_NODE_2092_length_4115_cov_79,NA
5331,Ntome_NODE_35504_length_354_cov_4,Ntome_NODE_2932_length_3724_cov_51,NA
5332,Ntome_NODE_35505_length_354_cov_4,Ntome_NODE_4164_length_3305_cov_114,NA
5333,Ntome_NODE_35507_length_354_cov_4,Ntome_NODE_11035_length_2068_cov_101,NA
5334,Ntome_NODE_35508_length_354_cov_4,Ntome_NODE_18150_length_1347_cov_21,NA
5335,Ntome_NODE_35509_length_354_cov_4,Ntome_NODE_19981_length_1193_cov_216,NA
5336,Ntome_NODE_35512_length_354_cov_3,Ntome_NODE_6264_length_2794_cov_183,NA
5337,Ntome_NODE_35516_length_354_cov_2,Ntome_NODE_542_length_5906_cov_220,NA
5338,Ntome_NODE_35522_length_353_cov_288,Ntome_NODE_230_length_7208_cov_37,NA
5339,Ntome_NODE_35524_length_353_cov_105,Ntome_NODE_13646_length_1773_cov_12,NA
5340,Ntome_NODE_35527_length_353_cov_11,Ntome_NODE_11071_length_2065_cov_44,NA
5341,Ntome_NODE_35532_length_353_cov_6,Ntome_NODE_28658_length_682_cov_7,NA
5342,Ntome_NODE_35534_length_353_cov_5,Ntome_NODE_7422_length_2582_cov_212,NA
5343,Ntome_NODE_35542_length_353_cov_4,Ntome_NODE_2265_length_4023_cov_249,NA
5344,Ntome_NODE_35551_length_353_cov_2,Ntome_NODE_22272_length_1030_cov_13,NA
5345,Ntome_NODE_35556_length_352_cov_329,Ntome_NODE_8462_length_2419_cov_59,NA
5346,Ntome_NODE_35557_length_352_cov_282,Ntome_NODE_33084_length_471_cov_8,NA
5347,Ntome_NODE_35564_length_352_cov_17,Ntome_NODE_16067_length_1533_cov_272,NA
5348,Ntome_NODE_35574_length_352_cov_5,Ntome_NODE_2926_length_3725_cov_232,NA
5349,Ntome_NODE_35575_length_352_cov_5,Ntome_NODE_26070_length_803_cov_257,NA
5350,Ntome_NODE_35595_length_351_cov_8,Ntome_NODE_21905_length_1055_cov_9,NA
5351,Ntome_NODE_35610_length_351_cov_4,Ntome_NODE_6960_length_2661_cov_279,NA
5352,Ntome_NODE_35620_length_351_cov_2,Ntome_NODE_3761_length_3433_cov_44,NA
5353,Ntome_NODE_35623_length_351_cov_2,Ntome_NODE_22321_length_1027_cov_36,NA
5354,Ntome_NODE_35626_length_351_cov_2,Ntome_NODE_16634_length_1483_cov_239,NA
5355,Ntome_NODE_35627_length_350_cov_258,Ntome_NODE_7619_length_2551_cov_291,NA
5356,Ntome_NODE_35631_length_347_cov_11,Ntome_NODE_23502_length_955_cov_9,NA
5357,Ntome_NODE_35640_length_350_cov_4,Ntome_NODE_9374_length_2286_cov_10,NA
5358,Ntome_NODE_35644_length_350_cov_4,Ntome_NODE_8402_length_2427_cov_74,NA
5359,Ntome_NODE_35646_length_350_cov_3,Ntome_NODE_8463_length_2419_cov_51,NA
5360,Ntome_NODE_35648_length_350_cov_3,Ntome_NODE_23026_length_982_cov_11,NA
5361,Ntome_NODE_35667_length_349_cov_4,Ntome_NODE_1123_length_4927_cov_98,NA
5362,Ntome_NODE_35673_length_349_cov_2,Ntome_NODE_10504_length_2132_cov_31,NA
5363,Ntome_NODE_35676_length_349_cov_2,Ntome_NODE_60_length_9492_cov_100,NA
5364,Ntome_NODE_35679_length_348_cov_62,Ntome_NODE_14985_length_1637_cov_9,NA
5365,Ntome_NODE_35683_length_348_cov_6,Ntome_NODE_3635_length_3474_cov_61,NA
5366,Ntome_NODE_35684_length_348_cov_6,Ntome_NODE_17833_length_1372_cov_182,NA
5367,Ntome_NODE_35700_length_348_cov_1,Ntome_NODE_1377_length_4653_cov_237,NA
5368,Ntome_NODE_35702_length_347_cov_255,Ntome_NODE_13998_length_1738_cov_91,NA
5369,Ntome_NODE_35705_length_347_cov_116,Ntome_NODE_6387_length_2769_cov_31,NA
5370,Ntome_NODE_35706_length_347_cov_81,Ntome_NODE_27050_length_756_cov_11,NA
5371,Ntome_NODE_35707_length_347_cov_19,Ntome_NODE_15622_length_1574_cov_51,NA
5372,Ntome_NODE_35729_length_347_cov_3,Ntome_NODE_527_length_5944_cov_103,NA
5373,Ntome_NODE_35740_length_346_cov_299,Ntome_NODE_13483_length_1788_cov_127,NA
5374,Ntome_NODE_35741_length_346_cov_265,Ntome_NODE_175_length_7589_cov_297,NA
5375,Ntome_NODE_35742_length_346_cov_264,Ntome_NODE_17051_length_1443_cov_282,NA
5376,Ntome_NODE_35743_length_346_cov_216,Ntome_NODE_13782_length_1759_cov_223,NA
5377,Ntome_NODE_35748_length_346_cov_11,Ntome_NODE_598_length_5777_cov_147,NA
5378,Ntome_NODE_35754_length_346_cov_8,Ntome_NODE_11807_length_1980_cov_181,NA
5379,Ntome_NODE_35757_length_346_cov_6,Ntome_NODE_37961_length_289_cov_4,NA
5380,Ntome_NODE_35762_length_346_cov_5,Ntome_NODE_19914_length_1199_cov_70,NA
5381,Ntome_NODE_35764_length_346_cov_5,Ntome_NODE_15476_length_1586_cov_35,NA
5382,Ntome_NODE_35765_length_346_cov_4,Ntome_NODE_17461_length_1407_cov_18,NA
5383,Ntome_NODE_35770_length_346_cov_3,Ntome_NODE_18980_length_1278_cov_52,NA
5384,Ntome_NODE_35773_length_346_cov_3,Ntome_NODE_1710_length_4374_cov_103,NA
5385,Ntome_NODE_35783_length_345_cov_9,Ntome_NODE_5641_length_2930_cov_18,NA
5386,Ntome_NODE_35785_length_345_cov_8,Ntome_NODE_5573_length_2945_cov_138,NA
5387,Ntome_NODE_35786_length_345_cov_8,Ntome_NODE_16384_length_1506_cov_253,NA
5388,Ntome_NODE_35788_length_345_cov_7,Ntome_NODE_4521_length_3205_cov_256,NA
5389,Ntome_NODE_35792_length_345_cov_6,Ntome_NODE_5886_length_2874_cov_116,NA
5390,Ntome_NODE_35794_length_345_cov_6,Ntome_NODE_3385_length_3556_cov_15,NA
5391,Ntome_NODE_35798_length_345_cov_4,Ntome_NODE_1976_length_4189_cov_165,NA
5392,Ntome_NODE_35808_length_345_cov_2,Ntome_NODE_1869_length_4260_cov_22,NA
5393,Ntome_NODE_35811_length_344_cov_270,Ntome_NODE_2259_length_4029_cov_220,NA
5394,Ntome_NODE_35813_length_344_cov_256,Ntome_NODE_26658_length_775_cov_13,NA
5395,Ntome_NODE_35814_length_344_cov_9,Ntome_NODE_25139_length_855_cov_13,NA
5396,Ntome_NODE_35815_length_344_cov_7,Ntome_NODE_4193_length_3298_cov_116,NA
5397,Ntome_NODE_35819_length_344_cov_6,Ntome_NODE_7455_length_2577_cov_171,NA
5398,Ntome_NODE_35828_length_344_cov_4,Ntome_NODE_15244_length_1610_cov_19,NA
5399,Ntome_NODE_35831_length_344_cov_3,Ntome_NODE_13688_length_1769_cov_42,NA
5400,Ntome_NODE_35833_length_344_cov_2,Ntome_NODE_4097_length_3322_cov_98,NA
5401,Ntome_NODE_35840_length_343_cov_101,Ntome_NODE_19144_length_1264_cov_31,NA
5402,Ntome_NODE_35841_length_343_cov_33,Ntome_NODE_1891_length_4244_cov_152,NA
5403,Ntome_NODE_35849_length_343_cov_7,Ntome_NODE_4249_length_3278_cov_55,NA
5404,Ntome_NODE_35853_length_343_cov_6,Ntome_NODE_15311_length_1604_cov_12,NA
5405,Ntome_NODE_35856_length_343_cov_5,Ntome_NODE_15501_length_1583_cov_109,NA
5406,Ntome_NODE_35857_length_343_cov_5,Ntome_NODE_5573_length_2945_cov_138,NA
5407,Ntome_NODE_35860_length_343_cov_4,Ntome_NODE_20034_length_1189_cov_142,NA
5408,Ntome_NODE_35862_length_343_cov_4,Ntome_NODE_15901_length_1548_cov_26,NA
5409,Ntome_NODE_35867_length_343_cov_3,Ntome_NODE_26934_length_762_cov_14,NA
5410,Ntome_NODE_35870_length_343_cov_2,Ntome_NODE_35266_length_363_cov_7,NA
5411,Ntome_NODE_35874_length_342_cov_323,Ntome_NODE_30828_length_595_cov_17,NA
5412,Ntome_NODE_35878_length_342_cov_272,Ntome_NODE_15261_length_1609_cov_8,NA
5413,Ntome_NODE_35882_length_342_cov_18,Ntome_NODE_11220_length_2047_cov_121,NA
5414,Ntome_NODE_35892_length_342_cov_5,Ntome_NODE_4483_length_3214_cov_146,NA
5415,Ntome_NODE_35902_length_342_cov_3,Ntome_NODE_3913_length_3383_cov_14,NA
5416,Ntome_NODE_35904_length_342_cov_3,Ntome_NODE_12280_length_1924_cov_18,NA
5417,Ntome_NODE_35912_length_341_cov_230,Ntome_NODE_21905_length_1055_cov_9,NA
5418,Ntome_NODE_35914_length_341_cov_78,Ntome_NODE_9480_length_2272_cov_33,NA
5419,Ntome_NODE_35915_length_341_cov_47,Ntome_NODE_23248_length_968_cov_118,NA
5420,Ntome_NODE_35918_length_341_cov_11,Ntome_NODE_10568_length_2124_cov_158,NA
5421,Ntome_NODE_35933_length_341_cov_3,Ntome_NODE_1779_length_4328_cov_231,NA
5422,Ntome_NODE_35935_length_341_cov_2,Ntome_NODE_17294_length_1421_cov_25,NA
5423,Ntome_NODE_35941_length_340_cov_195,Ntome_NODE_1227_length_4802_cov_140,NA
