"","Query.seq.ID","n"
"23520","Ntome_NODE_5430_length_2979_cov_107",2
"23521","Ntome_NODE_5436_length_2977_cov_142",2
"23522","Ntome_NODE_5440_length_2975_cov_217",2
"23523","Ntome_NODE_5446_length_2974_cov_105",2
"23524","Ntome_NODE_5467_length_2970_cov_280",2
"23525","Ntome_NODE_5479_length_2967_cov_272",2
"23526","Ntome_NODE_5484_length_2965_cov_258",2
"23527","Ntome_NODE_5495_length_2962_cov_188",2
"23528","Ntome_NODE_5503_length_2961_cov_233",2
"23529","Ntome_NODE_5511_length_2959_cov_199",2
"23530","Ntome_NODE_5514_length_2959_cov_125",2
"23531","Ntome_NODE_5520_length_2957_cov_202",2
"23532","Ntome_NODE_5524_length_2956_cov_71",2
"23533","Ntome_NODE_5532_length_2954_cov_180",2
"23534","Ntome_NODE_5537_length_2953_cov_285",2
"23535","Ntome_NODE_5539_length_2953_cov_115",2
"23536","Ntome_NODE_5540_length_2951_cov_292",2
"23537","Ntome_NODE_5545_length_2951_cov_94",2
"23538","Ntome_NODE_5552_length_2950_cov_42",2
"23539","Ntome_NODE_5560_length_2948_cov_225",2
"23540","Ntome_NODE_5565_length_2947_cov_137",2
"23541","Ntome_NODE_5569_length_2947_cov_46",2
"23542","Ntome_NODE_5570_length_2946_cov_123",2
"23543","Ntome_NODE_5572_length_2945_cov_184",2
"23544","Ntome_NODE_5581_length_2943_cov_301",2
"23545","Ntome_NODE_5587_length_2942_cov_153",2
"23546","Ntome_NODE_559_length_5874_cov_114",2
"23547","Ntome_NODE_5590_length_2941_cov_171",2
"23548","Ntome_NODE_5597_length_2939_cov_202",2
"23549","Ntome_NODE_5602_length_2938_cov_21",2
"23550","Ntome_NODE_5609_length_2936_cov_291",2
"23551","Ntome_NODE_5614_length_2936_cov_69",2
"23552","Ntome_NODE_5616_length_2935_cov_293",2
"23553","Ntome_NODE_5619_length_2935_cov_227",2
"23554","Ntome_NODE_5627_length_2932_cov_312",2
"23555","Ntome_NODE_5630_length_2932_cov_38",2
"23556","Ntome_NODE_5638_length_2930_cov_166",2
"23557","Ntome_NODE_5647_length_2929_cov_20",2
"23558","Ntome_NODE_5664_length_2924_cov_129",2
"23559","Ntome_NODE_5672_length_2923_cov_50",2
"23560","Ntome_NODE_5677_length_2922_cov_266",2
"23561","Ntome_NODE_5685_length_2921_cov_132",2
"23562","Ntome_NODE_5689_length_2921_cov_9",2
"23563","Ntome_NODE_5695_length_2919_cov_100",2
"23564","Ntome_NODE_5698_length_2918_cov_144",2
"23565","Ntome_NODE_5703_length_2917_cov_129",2
"23566","Ntome_NODE_5712_length_2914_cov_253",2
"23567","Ntome_NODE_5717_length_2914_cov_43",2
"23568","Ntome_NODE_5722_length_2912_cov_305",2
"23569","Ntome_NODE_5731_length_2910_cov_270",2
"23570","Ntome_NODE_5747_length_2907_cov_240",2
"23571","Ntome_NODE_5749_length_2907_cov_28",2
"23572","Ntome_NODE_5752_length_2906_cov_277",2
"23573","Ntome_NODE_5756_length_2906_cov_46",2
"23574","Ntome_NODE_5773_length_2902_cov_258",2
"23575","Ntome_NODE_5775_length_2902_cov_158",2
"23576","Ntome_NODE_5776_length_2901_cov_122",2
"23577","Ntome_NODE_5789_length_2898_cov_28",2
"23578","Ntome_NODE_5796_length_2895_cov_189",2
"23579","Ntome_NODE_5821_length_2890_cov_218",2
"23580","Ntome_NODE_5822_length_2890_cov_164",2
"23581","Ntome_NODE_5829_length_2889_cov_89",2
"23582","Ntome_NODE_5836_length_2887_cov_286",2
"23583","Ntome_NODE_5837_length_2887_cov_252",2
"23584","Ntome_NODE_5842_length_2886_cov_51",2
"23585","Ntome_NODE_5852_length_2883_cov_132",2
"23586","Ntome_NODE_5859_length_2882_cov_40",2
"23587","Ntome_NODE_5874_length_2878_cov_39",2
"23588","Ntome_NODE_5879_length_2876_cov_250",2
"23589","Ntome_NODE_5881_length_2875_cov_258",2
"23590","Ntome_NODE_5887_length_2874_cov_55",2
"23591","Ntome_NODE_5898_length_2872_cov_41",2
"23592","Ntome_NODE_5899_length_2871_cov_289",2
"23593","Ntome_NODE_5905_length_2871_cov_129",2
"23594","Ntome_NODE_591_length_5793_cov_58",2
"23595","Ntome_NODE_5910_length_2870_cov_169",2
"23596","Ntome_NODE_5913_length_2868_cov_286",2
"23597","Ntome_NODE_5921_length_2867_cov_173",2
"23598","Ntome_NODE_5925_length_2867_cov_71",2
"23599","Ntome_NODE_5933_length_2865_cov_215",2
"23600","Ntome_NODE_5938_length_2863_cov_302",2
"23601","Ntome_NODE_5941_length_2863_cov_100",2
"23602","Ntome_NODE_5943_length_2862_cov_302",2
"23603","Ntome_NODE_5944_length_2862_cov_270",2
"23604","Ntome_NODE_5945_length_2862_cov_154",2
"23605","Ntome_NODE_596_length_5780_cov_32",2
"23606","Ntome_NODE_5961_length_2858_cov_71",2
"23607","Ntome_NODE_5965_length_2856_cov_54",2
"23608","Ntome_NODE_5966_length_2855_cov_268",2
"23609","Ntome_NODE_5968_length_2855_cov_140",2
"23610","Ntome_NODE_5977_length_2853_cov_289",2
"23611","Ntome_NODE_5996_length_2848_cov_16",2
"23612","Ntome_NODE_5999_length_2847_cov_110",2
"23613","Ntome_NODE_6010_length_2845_cov_144",2
"23614","Ntome_NODE_6019_length_2844_cov_55",2
"23615","Ntome_NODE_6042_length_2840_cov_246",2
"23616","Ntome_NODE_6043_length_2840_cov_231",2
"23617","Ntome_NODE_6045_length_2840_cov_207",2
"23618","Ntome_NODE_6048_length_2839_cov_252",2
"23619","Ntome_NODE_6050_length_2839_cov_130",2
"23620","Ntome_NODE_6051_length_2839_cov_122",2
"23621","Ntome_NODE_6052_length_2839_cov_89",2
"23622","Ntome_NODE_6053_length_2839_cov_39",2
"23623","Ntome_NODE_6059_length_2837_cov_225",2
"23624","Ntome_NODE_6070_length_2835_cov_189",2
"23625","Ntome_NODE_6072_length_2835_cov_122",2
"23626","Ntome_NODE_6073_length_2835_cov_83",2
"23627","Ntome_NODE_6087_length_2832_cov_286",2
"23628","Ntome_NODE_6093_length_2831_cov_157",2
"23629","Ntome_NODE_6096_length_2831_cov_85",2
"23630","Ntome_NODE_6106_length_2829_cov_222",2
"23631","Ntome_NODE_6121_length_2827_cov_218",2
"23632","Ntome_NODE_6127_length_2826_cov_247",2
"23633","Ntome_NODE_613_length_5742_cov_100",2
"23634","Ntome_NODE_6132_length_2825_cov_293",2
"23635","Ntome_NODE_6137_length_2824_cov_256",2
"23636","Ntome_NODE_6140_length_2824_cov_88",2
"23637","Ntome_NODE_6143_length_2824_cov_21",2
"23638","Ntome_NODE_6145_length_2823_cov_282",2
"23639","Ntome_NODE_6155_length_2821_cov_254",2
"23640","Ntome_NODE_6174_length_2817_cov_93",2
"23641","Ntome_NODE_6177_length_2816_cov_201",2
"23642","Ntome_NODE_6183_length_2815_cov_169",2
"23643","Ntome_NODE_6185_length_2814_cov_255",2
"23644","Ntome_NODE_6187_length_2813_cov_250",2
"23645","Ntome_NODE_6188_length_2813_cov_191",2
"23646","Ntome_NODE_619_length_5721_cov_297",2
"23647","Ntome_NODE_6191_length_2813_cov_73",2
"23648","Ntome_NODE_6199_length_2811_cov_273",2
"23649","Ntome_NODE_6204_length_2810_cov_281",2
"23650","Ntome_NODE_6206_length_2810_cov_254",2
"23651","Ntome_NODE_6208_length_2810_cov_201",2
"23652","Ntome_NODE_6215_length_2807_cov_180",2
"23653","Ntome_NODE_6219_length_2807_cov_16",2
"23654","Ntome_NODE_6228_length_2804_cov_53",2
"23655","Ntome_NODE_6230_length_2803_cov_35",2
"23656","Ntome_NODE_6231_length_2802_cov_189",2
"23657","Ntome_NODE_6233_length_2802_cov_144",2
"23658","Ntome_NODE_6237_length_2800_cov_282",2
"23659","Ntome_NODE_6255_length_2797_cov_97",2
"23660","Ntome_NODE_6266_length_2794_cov_85",2
"23661","Ntome_NODE_6269_length_2793_cov_262",2
"23662","Ntome_NODE_6282_length_2790_cov_291",2
"23663","Ntome_NODE_6297_length_2788_cov_266",2
"23664","Ntome_NODE_6306_length_2786_cov_307",2
"23665","Ntome_NODE_6307_length_2786_cov_292",2
"23666","Ntome_NODE_6311_length_2785_cov_230",2
"23667","Ntome_NODE_6319_length_2784_cov_218",2
"23668","Ntome_NODE_6351_length_2777_cov_179",2
"23669","Ntome_NODE_6364_length_2775_cov_19",2
"23670","Ntome_NODE_6373_length_2773_cov_26",2
"23671","Ntome_NODE_6375_length_2772_cov_182",2
"23672","Ntome_NODE_6379_length_2771_cov_253",2
"23673","Ntome_NODE_6380_length_2771_cov_144",2
"23674","Ntome_NODE_6381_length_2771_cov_137",2
"23675","Ntome_NODE_6382_length_2770_cov_239",2
"23676","Ntome_NODE_6385_length_2770_cov_135",2
"23677","Ntome_NODE_6386_length_2770_cov_113",2
"23678","Ntome_NODE_6388_length_2769_cov_258",2
"23679","Ntome_NODE_6399_length_2767_cov_84",2
"23680","Ntome_NODE_6400_length_2767_cov_49",2
"23681","Ntome_NODE_6404_length_2766_cov_137",2
"23682","Ntome_NODE_6418_length_2764_cov_151",2
"23683","Ntome_NODE_6419_length_2763_cov_246",2
"23684","Ntome_NODE_6420_length_2763_cov_149",2
"23685","Ntome_NODE_6433_length_2759_cov_282",2
"23686","Ntome_NODE_6434_length_2759_cov_198",2
"23687","Ntome_NODE_644_length_5659_cov_301",2
"23688","Ntome_NODE_6448_length_2758_cov_20",2
"23689","Ntome_NODE_6455_length_2757_cov_20",2
"23690","Ntome_NODE_6458_length_2756_cov_275",2
"23691","Ntome_NODE_6467_length_2754_cov_231",2
"23692","Ntome_NODE_6468_length_2754_cov_226",2
"23693","Ntome_NODE_6469_length_2754_cov_222",2
"23694","Ntome_NODE_6478_length_2752_cov_220",2
"23695","Ntome_NODE_6482_length_2751_cov_202",2
"23696","Ntome_NODE_6485_length_2750_cov_272",2
"23697","Ntome_NODE_6493_length_2749_cov_287",2
"23698","Ntome_NODE_6494_length_2749_cov_262",2
"23699","Ntome_NODE_6499_length_2749_cov_39",2
"23700","Ntome_NODE_650_length_5650_cov_71",2
"23701","Ntome_NODE_6507_length_2747_cov_150",2
"23702","Ntome_NODE_6511_length_2746_cov_159",2
"23703","Ntome_NODE_6515_length_2746_cov_108",2
"23704","Ntome_NODE_6521_length_2745_cov_117",2
"23705","Ntome_NODE_6525_length_2744_cov_113",2
"23706","Ntome_NODE_6530_length_2743_cov_103",2
"23707","Ntome_NODE_6532_length_2743_cov_61",2
"23708","Ntome_NODE_6537_length_2741_cov_50",2
"23709","Ntome_NODE_6545_length_2739_cov_224",2
"23710","Ntome_NODE_6550_length_2738_cov_209",2
"23711","Ntome_NODE_6552_length_2738_cov_50",2
"23712","Ntome_NODE_6563_length_2736_cov_132",2
"23713","Ntome_NODE_6566_length_2735_cov_302",2
"23714","Ntome_NODE_6571_length_2735_cov_73",2
"23715","Ntome_NODE_6576_length_2734_cov_118",2
"23716","Ntome_NODE_6584_length_2733_cov_85",2
"23717","Ntome_NODE_6592_length_2732_cov_160",2
"23718","Ntome_NODE_6594_length_2731_cov_278",2
"23719","Ntome_NODE_6598_length_2731_cov_76",2
"23720","Ntome_NODE_6601_length_2730_cov_69",2
"23721","Ntome_NODE_6603_length_2729_cov_256",2
"23722","Ntome_NODE_6634_length_2723_cov_188",2
"23723","Ntome_NODE_6644_length_2721_cov_272",2
"23724","Ntome_NODE_6645_length_2721_cov_270",2
"23725","Ntome_NODE_665_length_5627_cov_294",2
"23726","Ntome_NODE_6650_length_2720_cov_260",2
"23727","Ntome_NODE_6651_length_2720_cov_245",2
"23728","Ntome_NODE_6662_length_2719_cov_32",2
"23729","Ntome_NODE_6669_length_2717_cov_250",2
"23730","Ntome_NODE_6670_length_2717_cov_117",2
"23731","Ntome_NODE_6672_length_2717_cov_104",2
"23732","Ntome_NODE_6675_length_2717_cov_27",2
"23733","Ntome_NODE_6688_length_2715_cov_205",2
"23734","Ntome_NODE_6696_length_2713_cov_291",2
"23735","Ntome_NODE_6701_length_2713_cov_166",2
"23736","Ntome_NODE_6717_length_2711_cov_69",2
"23737","Ntome_NODE_6744_length_2705_cov_33",2
"23738","Ntome_NODE_6756_length_2702_cov_286",2
"23739","Ntome_NODE_6760_length_2702_cov_55",2
"23740","Ntome_NODE_6764_length_2700_cov_185",2
"23741","Ntome_NODE_6766_length_2700_cov_105",2
"23742","Ntome_NODE_6776_length_2698_cov_135",2
"23743","Ntome_NODE_6779_length_2698_cov_48",2
"23744","Ntome_NODE_6784_length_2696_cov_271",2
"23745","Ntome_NODE_6785_length_2696_cov_268",2
"23746","Ntome_NODE_6786_length_2695_cov_229",2
"23747","Ntome_NODE_6800_length_2694_cov_300",2
"23748","Ntome_NODE_6803_length_2694_cov_241",2
"23749","Ntome_NODE_6824_length_2689_cov_307",2
"23750","Ntome_NODE_683_length_5594_cov_96",2
"23751","Ntome_NODE_6835_length_2687_cov_222",2
"23752","Ntome_NODE_6857_length_2684_cov_77",2
"23753","Ntome_NODE_6871_length_2680_cov_288",2
"23754","Ntome_NODE_6873_length_2680_cov_65",2
"23755","Ntome_NODE_6874_length_2679_cov_279",2
"23756","Ntome_NODE_6882_length_2678_cov_35",2
"23757","Ntome_NODE_6883_length_2677_cov_301",2
"23758","Ntome_NODE_6892_length_2676_cov_156",2
"23759","Ntome_NODE_6897_length_2674_cov_311",2
"23760","Ntome_NODE_6902_length_2674_cov_67",2
"23761","Ntome_NODE_6905_length_2673_cov_259",2
"23762","Ntome_NODE_6909_length_2673_cov_16",2
"23763","Ntome_NODE_6910_length_2672_cov_292",2
"23764","Ntome_NODE_6915_length_2671_cov_85",2
"23765","Ntome_NODE_692_length_5575_cov_147",2
"23766","Ntome_NODE_6921_length_2670_cov_47",2
"23767","Ntome_NODE_6922_length_2669_cov_277",2
"23768","Ntome_NODE_6928_length_2668_cov_140",2
"23769","Ntome_NODE_6931_length_2667_cov_76",2
"23770","Ntome_NODE_6932_length_2667_cov_53",2
"23771","Ntome_NODE_6936_length_2666_cov_250",2
"23772","Ntome_NODE_6950_length_2663_cov_230",2
"23773","Ntome_NODE_6951_length_2663_cov_186",2
"23774","Ntome_NODE_6953_length_2663_cov_134",2
"23775","Ntome_NODE_6965_length_2661_cov_191",2
"23776","Ntome_NODE_6968_length_2660_cov_266",2
"23777","Ntome_NODE_6974_length_2659_cov_207",2
"23778","Ntome_NODE_6975_length_2659_cov_194",2
"23779","Ntome_NODE_6980_length_2658_cov_260",2
"23780","Ntome_NODE_6988_length_2657_cov_124",2
"23781","Ntome_NODE_6993_length_2655_cov_142",2
"23782","Ntome_NODE_6996_length_2656_cov_47",2
"23783","Ntome_NODE_7_length_14058_cov_158",2
"23784","Ntome_NODE_7007_length_2653_cov_184",2
"23785","Ntome_NODE_7009_length_2653_cov_134",2
"23786","Ntome_NODE_7010_length_2653_cov_125",2
"23787","Ntome_NODE_7020_length_2652_cov_76",2
"23788","Ntome_NODE_7023_length_2651_cov_292",2
"23789","Ntome_NODE_7027_length_2650_cov_263",2
"23790","Ntome_NODE_7029_length_2650_cov_222",2
"23791","Ntome_NODE_7033_length_2650_cov_21",2
"23792","Ntome_NODE_7038_length_2648_cov_293",2
"23793","Ntome_NODE_7039_length_2648_cov_269",2
"23794","Ntome_NODE_7050_length_2646_cov_278",2
"23795","Ntome_NODE_7073_length_2643_cov_98",2
"23796","Ntome_NODE_7090_length_2641_cov_97",2
"23797","Ntome_NODE_7094_length_2640_cov_103",2
"23798","Ntome_NODE_7098_length_2639_cov_116",2
"23799","Ntome_NODE_71_length_8940_cov_302",2
"23800","Ntome_NODE_7104_length_2638_cov_113",2
"23801","Ntome_NODE_7105_length_2637_cov_278",2
"23802","Ntome_NODE_7107_length_2636_cov_296",2
"23803","Ntome_NODE_7109_length_2636_cov_243",2
"23804","Ntome_NODE_7111_length_2636_cov_206",2
"23805","Ntome_NODE_7112_length_2636_cov_182",2
"23806","Ntome_NODE_7114_length_2636_cov_93",2
"23807","Ntome_NODE_7115_length_2636_cov_24",2
"23808","Ntome_NODE_7125_length_2635_cov_21",2
"23809","Ntome_NODE_7126_length_2634_cov_295",2
"23810","Ntome_NODE_7129_length_2634_cov_195",2
"23811","Ntome_NODE_7135_length_2632_cov_249",2
"23812","Ntome_NODE_7143_length_2631_cov_147",2
"23813","Ntome_NODE_7147_length_2630_cov_295",2
"23814","Ntome_NODE_7150_length_2630_cov_253",2
"23815","Ntome_NODE_7153_length_2630_cov_172",2
"23816","Ntome_NODE_7155_length_2630_cov_17",2
"23817","Ntome_NODE_7157_length_2629_cov_217",2
"23818","Ntome_NODE_7159_length_2629_cov_43",2
"23819","Ntome_NODE_7160_length_2628_cov_296",2
"23820","Ntome_NODE_7162_length_2628_cov_267",2
"23821","Ntome_NODE_7167_length_2628_cov_103",2
"23822","Ntome_NODE_7170_length_2627_cov_297",2
"23823","Ntome_NODE_7179_length_2625_cov_177",2
"23824","Ntome_NODE_7181_length_2624_cov_122",2
"23825","Ntome_NODE_7184_length_2625_cov_14",2
"23826","Ntome_NODE_7185_length_2625_cov_12",2
"23827","Ntome_NODE_7186_length_2624_cov_285",2
"23828","Ntome_NODE_7195_length_2622_cov_295",2
"23829","Ntome_NODE_7201_length_2622_cov_15",2
"23830","Ntome_NODE_7203_length_2621_cov_240",2
"23831","Ntome_NODE_7208_length_2621_cov_71",2
"23832","Ntome_NODE_7209_length_2620_cov_261",2
"23833","Ntome_NODE_7216_length_2619_cov_73",2
"23834","Ntome_NODE_7222_length_2618_cov_255",2
"23835","Ntome_NODE_7223_length_2618_cov_210",2
"23836","Ntome_NODE_7228_length_2618_cov_143",2
"23837","Ntome_NODE_7230_length_2617_cov_257",2
"23838","Ntome_NODE_7239_length_2616_cov_281",2
"23839","Ntome_NODE_7249_length_2614_cov_276",2
"23840","Ntome_NODE_7257_length_2612_cov_170",2
"23841","Ntome_NODE_7261_length_2611_cov_274",2
"23842","Ntome_NODE_7263_length_2611_cov_201",2
"23843","Ntome_NODE_7275_length_2610_cov_43",2
"23844","Ntome_NODE_7276_length_2609_cov_264",2
"23845","Ntome_NODE_7280_length_2608_cov_235",2
"23846","Ntome_NODE_7285_length_2607_cov_100",2
"23847","Ntome_NODE_7286_length_2606_cov_284",2
"23848","Ntome_NODE_7299_length_2605_cov_43",2
"23849","Ntome_NODE_7301_length_2604_cov_286",2
"23850","Ntome_NODE_7302_length_2604_cov_202",2
"23851","Ntome_NODE_7303_length_2604_cov_148",2
"23852","Ntome_NODE_7314_length_2602_cov_82",2
"23853","Ntome_NODE_7328_length_2599_cov_203",2
"23854","Ntome_NODE_7352_length_2594_cov_207",2
"23855","Ntome_NODE_7353_length_2594_cov_206",2
"23856","Ntome_NODE_7356_length_2593_cov_209",2
"23857","Ntome_NODE_7357_length_2593_cov_154",2
"23858","Ntome_NODE_7367_length_2591_cov_195",2
"23859","Ntome_NODE_7372_length_2589_cov_303",2
"23860","Ntome_NODE_7377_length_2589_cov_261",2
"23861","Ntome_NODE_7378_length_2589_cov_141",2
"23862","Ntome_NODE_7379_length_2589_cov_98",2
"23863","Ntome_NODE_738_length_5482_cov_20",2
"23864","Ntome_NODE_7382_length_2589_cov_61",2
"23865","Ntome_NODE_7384_length_2588_cov_301",2
"23866","Ntome_NODE_7394_length_2586_cov_63",2
"23867","Ntome_NODE_7395_length_2586_cov_28",2
"23868","Ntome_NODE_7397_length_2585_cov_173",2
"23869","Ntome_NODE_7409_length_2584_cov_225",2
"23870","Ntome_NODE_7414_length_2583_cov_276",2
"23871","Ntome_NODE_7418_length_2583_cov_218",2
"23872","Ntome_NODE_7430_length_2581_cov_181",2
"23873","Ntome_NODE_7432_length_2581_cov_47",2
"23874","Ntome_NODE_7438_length_2579_cov_189",2
"23875","Ntome_NODE_7439_length_2579_cov_141",2
"23876","Ntome_NODE_7452_length_2577_cov_246",2
"23877","Ntome_NODE_7459_length_2577_cov_18",2
"23878","Ntome_NODE_7473_length_2574_cov_287",2
"23879","Ntome_NODE_7480_length_2573_cov_292",2
"23880","Ntome_NODE_7490_length_2573_cov_41",2
"23881","Ntome_NODE_7492_length_2572_cov_245",2
"23882","Ntome_NODE_7496_length_2572_cov_160",2
"23883","Ntome_NODE_7498_length_2572_cov_72",2
"23884","Ntome_NODE_7506_length_2571_cov_14",2
"23885","Ntome_NODE_7510_length_2569_cov_182",2
"23886","Ntome_NODE_7518_length_2568_cov_18",2
"23887","Ntome_NODE_7521_length_2567_cov_147",2
"23888","Ntome_NODE_7524_length_2567_cov_38",2
"23889","Ntome_NODE_7535_length_2565_cov_131",2
"23890","Ntome_NODE_7540_length_2564_cov_233",2
"23891","Ntome_NODE_7547_length_2563_cov_294",2
"23892","Ntome_NODE_7552_length_2563_cov_26",2
"23893","Ntome_NODE_7555_length_2562_cov_224",2
"23894","Ntome_NODE_7562_length_2560_cov_292",2
"23895","Ntome_NODE_7563_length_2560_cov_237",2
"23896","Ntome_NODE_7567_length_2559_cov_112",2
"23897","Ntome_NODE_7571_length_2558_cov_277",2
"23898","Ntome_NODE_7574_length_2558_cov_34",2
"23899","Ntome_NODE_7577_length_2557_cov_290",2
"23900","Ntome_NODE_7580_length_2557_cov_241",2
"23901","Ntome_NODE_7593_length_2555_cov_131",2
"23902","Ntome_NODE_7598_length_2554_cov_51",2
"23903","Ntome_NODE_760_length_5448_cov_267",2
"23904","Ntome_NODE_7603_length_2553_cov_248",2
"23905","Ntome_NODE_7620_length_2551_cov_275",2
"23906","Ntome_NODE_7623_length_2551_cov_122",2
"23907","Ntome_NODE_7625_length_2551_cov_41",2
"23908","Ntome_NODE_7626_length_2551_cov_28",2
"23909","Ntome_NODE_7627_length_2550_cov_288",2
"23910","Ntome_NODE_7636_length_2550_cov_81",2
"23911","Ntome_NODE_7638_length_2549_cov_270",2
"23912","Ntome_NODE_764_length_5441_cov_277",2
"23913","Ntome_NODE_7640_length_2549_cov_151",2
"23914","Ntome_NODE_7641_length_2549_cov_112",2
"23915","Ntome_NODE_7645_length_2548_cov_306",2
"23916","Ntome_NODE_7656_length_2547_cov_93",2
"23917","Ntome_NODE_7657_length_2547_cov_50",2
"23918","Ntome_NODE_7659_length_2547_cov_40",2
"23919","Ntome_NODE_7662_length_2546_cov_277",2
"23920","Ntome_NODE_7673_length_2544_cov_289",2
"23921","Ntome_NODE_7674_length_2544_cov_286",2
"23922","Ntome_NODE_7675_length_2544_cov_241",2
"23923","Ntome_NODE_7683_length_2544_cov_47",2
"23924","Ntome_NODE_7687_length_2543_cov_26",2
"23925","Ntome_NODE_7692_length_2542_cov_113",2
"23926","Ntome_NODE_7696_length_2541_cov_219",2
"23927","Ntome_NODE_7706_length_2539_cov_148",2
"23928","Ntome_NODE_7709_length_2538_cov_287",2
"23929","Ntome_NODE_7717_length_2538_cov_44",2
"23930","Ntome_NODE_7720_length_2537_cov_291",2
"23931","Ntome_NODE_7721_length_2537_cov_274",2
"23932","Ntome_NODE_7727_length_2535_cov_257",2
"23933","Ntome_NODE_7737_length_2534_cov_223",2
"23934","Ntome_NODE_7739_length_2534_cov_139",2
"23935","Ntome_NODE_774_length_5427_cov_189",2
"23936","Ntome_NODE_7740_length_2534_cov_111",2
"23937","Ntome_NODE_7742_length_2533_cov_293",2
"23938","Ntome_NODE_7744_length_2533_cov_234",2
"23939","Ntome_NODE_7759_length_2531_cov_46",2
