"","Query.seq.ID","Subject.seq.ID","X.ID","Alignment.length","X..mismatches","X..gap.openings","start.in.query","end.in.query","start.in.subject","end.in.subject","evalue","bitscore","match.length.query","match.length.subject"
"87568","Ntome_NODE_37395_length_301_cov_305","Nsylvestris_NODE_1067_length_4859_cov_230",99.003,301,3,0,1,301,2859,3159,3.58e-153,540,300,300
"87572","Ntome_NODE_37397_length_301_cov_289","Nsylvestris_NODE_1448_length_4449_cov_196",99.003,301,3,0,1,301,1545,1245,3.58e-153,540,300,300
"87573","Ntome_NODE_37398_length_301_cov_259","Nsylvestris_NODE_4032_length_3223_cov_132",96.013,301,12,0,1,301,576,876,3.65e-138,490,300,300
"87583","Ntome_NODE_37410_length_300_cov_6","Nsylvestris_NODE_36846_length_255_cov_3",88.492,252,26,3,26,275,3,253,1.83e-81,302,249,250
"87584","Ntome_NODE_37416_length_301_cov_4","Nsylvestris_NODE_6253_length_2706_cov_214",95.987,299,8,3,3,301,361,67,6.11e-136,483,298,294
"87585","Ntome_NODE_37417_length_301_cov_4","Nsylvestris_NODE_6124_length_2732_cov_131",94.276,297,14,1,6,299,2283,2579,1.72e-126,451,293,296
"87586","Ntome_NODE_37419_length_301_cov_4","Nsylvestris_NODE_1851_length_4149_cov_39",97.01,301,8,1,1,301,1782,1483,1.3e-142,505,300,299
"87587","Ntome_NODE_37429_length_301_cov_3","Nsylvestris_NODE_51_length_9473_cov_96",95.017,301,15,0,1,301,4144,4444,3.68e-133,473,300,300
"87588","Ntome_NODE_37431_length_301_cov_3","Nsylvestris_NODE_23450_length_863_cov_55",95.017,301,15,0,1,301,848,548,3.68e-133,473,300,300
"87589","Ntome_NODE_37432_length_301_cov_3","Nsylvestris_NODE_6913_length_2583_cov_141",97.619,42,1,0,97,138,2275,2234,1.57e-12,73.1,41,41
"87593","Ntome_NODE_37436_length_301_cov_3","Nsylvestris_NODE_4353_length_3139_cov_67",81.364,220,26,6,80,299,2071,1867,2.51e-40,165,219,204
"87594","Ntome_NODE_37446_length_301_cov_2","Nsylvestris_NODE_5830_length_2796_cov_14",92.691,301,11,4,1,301,1126,837,3.76e-118,424,300,289
"87607","Ntome_NODE_37453_length_300_cov_185","Nsylvestris_NODE_13195_length_1739_cov_199",92.34,235,12,3,7,236,132,365,8.4e-90,329,229,233
"87608","Ntome_NODE_37455_length_300_cov_107","Nsylvestris_NODE_10544_length_2044_cov_204",95.455,44,2,0,257,300,1928,1885,5.62e-12,71.3,43,43
"87609","Ntome_NODE_37456_length_300_cov_9","Nsylvestris_NODE_22488_length_920_cov_46",81.991,211,17,15,10,212,551,748,1.17e-38,159,202,197
"87610","Ntome_NODE_37462_length_300_cov_5","Nsylvestris_NODE_5146_length_2938_cov_39",97.333,300,8,0,1,300,1645,1944,2.79e-144,510,299,299
"87613","Ntome_NODE_37473_length_300_cov_4","Nsylvestris_NODE_13989_length_1651_cov_21",79.798,297,35,13,2,295,1190,1464,1.15e-48,193,293,274
"87616","Ntome_NODE_37480_length_300_cov_3","Nsylvestris_NODE_9743_length_2147_cov_189",95.802,262,6,5,40,299,642,900,1.74e-116,418,259,258
"87621","Ntome_NODE_37488_length_299_cov_331","Nsylvestris_NODE_23589_length_854_cov_199",95.6,250,10,1,51,299,751,502,6.29e-111,399,248,249
"87630","Ntome_NODE_37496_length_299_cov_6","Nsylvestris_NODE_10304_length_2075_cov_7",88.255,298,27,5,1,296,1052,1343,6.42e-96,350,295,291
"87633","Ntome_NODE_37501_length_299_cov_5","Nsylvestris_NODE_12615_length_1804_cov_14",88.153,287,28,5,6,288,1332,1616,5e-92,337,282,284
"87634","Ntome_NODE_37503_length_299_cov_5","Nsylvestris_NODE_1985_length_4064_cov_22",93.878,49,1,2,251,299,917,963,1.56e-12,73.1,48,46
"87635","Ntome_NODE_37508_length_299_cov_4","Nsylvestris_NODE_30030_length_525_cov_26",93.617,282,6,1,28,297,93,374,2.9e-114,411,269,281
"87636","Ntome_NODE_37509_length_299_cov_4","Nsylvestris_NODE_27279_length_661_cov_13",86.496,274,13,5,1,274,358,607,8.55e-75,279,273,249
"87637","Ntome_NODE_37510_length_299_cov_4","Nsylvestris_NODE_485_length_6003_cov_42",86,300,38,3,1,296,4229,4528,1.81e-86,318,295,299
"87638","Ntome_NODE_37514_length_299_cov_3","Nsylvestris_NODE_11767_length_1897_cov_198",81.308,214,39,1,1,213,838,625,1.49e-42,172,212,213
"87642","Ntome_NODE_37517_length_299_cov_3","Nsylvestris_NODE_1107_length_4817_cov_198",98.113,53,1,0,1,53,1339,1391,1.19e-18,93.5,52,52
"87643","Ntome_NODE_37522_length_299_cov_3","Nsylvestris_NODE_2696_length_3706_cov_98",96.358,302,8,1,1,299,2182,2483,2.8e-139,494,298,301
"87644","Ntome_NODE_37523_length_299_cov_3","Nsylvestris_NODE_19938_length_1107_cov_143",95.333,300,12,2,2,299,551,252,1.02e-133,475,297,299
"87650","Ntome_NODE_37535_length_298_cov_329","Nsylvestris_NODE_1122_length_4788_cov_207",96.98,298,9,0,1,298,3565,3862,1.67e-141,501,297,297
"87655","Ntome_NODE_37537_length_298_cov_241","Nsylvestris_NODE_2621_length_3731_cov_233",96.296,54,2,0,244,297,2070,2123,1.54e-17,89.8,53,53
"87656","Ntome_NODE_37538_length_298_cov_217","Nsylvestris_NODE_4032_length_3223_cov_132",90.336,238,10,5,63,296,4,232,6.54e-81,300,233,228
"87661","Ntome_NODE_37540_length_298_cov_88","Nsylvestris_NODE_19700_length_1127_cov_143",85.211,284,19,13,1,271,29,302,5.12e-72,270,270,273
"87666","Ntome_NODE_37545_length_298_cov_8","Nsylvestris_NODE_9495_length_2179_cov_21",95.638,298,13,0,1,298,222,519,7.82e-135,479,297,297
"87667","Ntome_NODE_37552_length_298_cov_5","Nsylvestris_NODE_2043_length_4028_cov_17",98.322,298,5,0,1,298,3013,3310,3.56e-148,523,297,297
"87670","Ntome_NODE_37554_length_298_cov_4","Nsylvestris_NODE_11059_length_1981_cov_16",94.257,296,17,0,3,298,1639,1934,4.74e-127,453,295,295
"87674","Ntome_NODE_37557_length_298_cov_4","Nsylvestris_NODE_825_length_5205_cov_125",97.778,45,1,0,254,298,4179,4223,3.33e-14,78.7,44,44
"87679","Ntome_NODE_37560_length_299_cov_4","Nsylvestris_NODE_113_length_8253_cov_73",86.096,187,16,6,113,298,7916,7739,1.15e-48,193,185,177
"87680","Ntome_NODE_37567_length_298_cov_3","Nsylvestris_NODE_13598_length_1696_cov_169",100,31,0,0,1,31,586,616,4.34e-08,58.4,30,30
"87684","Ntome_NODE_37571_length_298_cov_3","Nsylvestris_NODE_22421_length_927_cov_14",92.017,238,16,2,61,298,395,161,2.32e-90,331,237,234
"87685","Ntome_NODE_37578_length_298_cov_2","Nsylvestris_NODE_13369_length_1721_cov_9",90.123,81,8,0,150,230,894,974,1.53e-22,106,80,80
"87686","Ntome_NODE_37580_length_298_cov_2","Nsylvestris_NODE_1544_length_4363_cov_62",94.333,300,14,2,1,298,661,959,3.66e-128,457,297,298
"87687","Ntome_NODE_37582_length_297_cov_317","Nsylvestris_NODE_11253_length_1956_cov_223",92.23,296,15,4,2,297,1189,902,8.02e-115,412,295,287
"87699","Ntome_NODE_37587_length_296_cov_176","Nsylvestris_NODE_18264_length_1244_cov_185",94.483,290,11,2,3,288,344,56,1.02e-123,442,285,288
"87706","Ntome_NODE_37593_length_297_cov_8","Nsylvestris_NODE_12163_length_1852_cov_11",81.974,233,37,4,67,294,991,1223,1.14e-48,193,227,232
"87707","Ntome_NODE_37599_length_297_cov_7","Nsylvestris_NODE_11635_length_1915_cov_17",96.183,131,5,0,1,131,482,352,2.43e-55,215,130,130
"87708","Ntome_NODE_37605_length_297_cov_6","Nsylvestris_NODE_20249_length_1083_cov_7",84.513,226,34,1,1,226,242,18,1.45e-57,222,225,224
"87709","Ntome_NODE_37608_length_297_cov_5","Nsylvestris_NODE_9220_length_2220_cov_162",96.633,297,8,1,1,297,464,170,1e-138,492,296,294
"87712","Ntome_NODE_37620_length_281_cov_3","Nsylvestris_NODE_32821_length_359_cov_18",97.826,46,1,0,223,268,224,269,8.69e-15,80.5,45,45
"87713","Ntome_NODE_37624_length_297_cov_2","Nsylvestris_NODE_2107_length_3991_cov_37",81.743,241,33,2,1,240,224,454,4.09e-48,191,239,230
"87714","Ntome_NODE_37626_length_297_cov_2","Nsylvestris_NODE_3656_length_3349_cov_127",89.597,298,27,4,1,296,2426,2131,1.05e-103,375,295,295
"87715","Ntome_NODE_37628_length_297_cov_2","Nsylvestris_NODE_3881_length_3273_cov_184",86.395,294,36,3,6,297,598,307,1.8e-86,318,291,291
"87718","Ntome_NODE_37631_length_296_cov_270","Nsylvestris_NODE_14783_length_1571_cov_170",98.986,296,3,0,1,296,1120,825,2.11e-150,531,295,295
"87722","Ntome_NODE_37633_length_296_cov_246","Nsylvestris_NODE_14234_length_1625_cov_218",96.296,54,2,0,1,54,1431,1484,1.53e-17,89.8,53,53
"87723","Ntome_NODE_37634_length_296_cov_226","Nsylvestris_NODE_4804_length_3021_cov_114",95.436,241,11,0,56,296,2884,2644,1.74e-106,385,240,240
"87733","Ntome_NODE_37640_length_296_cov_7","Nsylvestris_NODE_10927_length_1997_cov_48",91.321,265,23,0,1,265,367,631,8.16e-100,363,264,264
"87734","Ntome_NODE_37641_length_296_cov_6","Nsylvestris_NODE_31142_length_442_cov_10",97.865,281,6,0,1,281,281,1,1.29e-137,488,280,280
"87735","Ntome_NODE_37642_length_296_cov_6","Nsylvestris_NODE_8792_length_2281_cov_18",91.639,299,22,1,1,296,1713,1415,2.87e-114,411,295,298
"87736","Ntome_NODE_37647_length_296_cov_5","Nsylvestris_NODE_33508_length_336_cov_6",94.366,213,12,0,84,296,246,34,2.98e-89,327,212,212
"87737","Ntome_NODE_37648_length_296_cov_5","Nsylvestris_NODE_17668_length_1297_cov_87",89.455,275,23,1,1,269,728,454,1.06e-93,342,268,274
"87738","Ntome_NODE_37650_length_296_cov_4","Nsylvestris_NODE_11208_length_1962_cov_13",97.297,296,8,0,1,296,1294,999,4.61e-142,503,295,295
"87739","Ntome_NODE_37653_length_296_cov_4","Nsylvestris_NODE_31867_length_400_cov_5",89.562,297,14,2,1,296,88,368,2.93e-99,361,295,280
"87740","Ntome_NODE_37656_length_296_cov_4","Nsylvestris_NODE_8190_length_2373_cov_40",84.797,296,45,0,1,296,2104,1809,2.33e-80,298,295,295
"87741","Ntome_NODE_37657_length_296_cov_4","Nsylvestris_NODE_6256_length_2706_cov_34",95.798,119,5,0,39,157,1270,1152,1.13e-48,193,118,118
"87744","Ntome_NODE_37660_length_296_cov_3","Nsylvestris_NODE_4185_length_3180_cov_37",95.27,296,14,0,1,296,1428,1133,4.67e-132,470,295,295
"87752","Ntome_NODE_37668_length_295_cov_355","Nsylvestris_NODE_2859_length_3635_cov_226",92.105,266,12,1,39,295,3580,3315,6.28e-101,366,256,265
"87755","Ntome_NODE_37670_length_295_cov_206","Nsylvestris_NODE_17452_length_1318_cov_142",86.111,252,17,7,47,295,24,260,1.42e-67,255,248,236
"87756","Ntome_NODE_37671_length_295_cov_11","Nsylvestris_NODE_7044_length_2562_cov_206",89.868,227,21,1,21,247,1370,1594,3.89e-78,291,226,224
"87760","Ntome_NODE_37674_length_295_cov_9","Nsylvestris_NODE_5972_length_2766_cov_108",93.452,168,8,2,1,167,500,335,8.54e-65,246,166,165
"87766","Ntome_NODE_37688_length_295_cov_4","Nsylvestris_NODE_16131_length_1435_cov_45",88.028,142,16,1,65,205,261,402,6.84e-41,167,140,141
"87767","Ntome_NODE_37689_length_295_cov_4","Nsylvestris_NODE_20976_length_1030_cov_9",88.39,267,20,3,11,270,325,587,2.99e-84,311,259,262
"87768","Ntome_NODE_37693_length_295_cov_4","Nsylvestris_NODE_16616_length_1390_cov_92",97.966,295,6,0,1,295,743,449,7.63e-145,512,294,294
"87769","Ntome_NODE_37694_length_295_cov_3","Nsylvestris_NODE_25565_length_741_cov_8",90.268,298,22,5,1,295,382,675,6.24e-106,383,294,293
"87770","Ntome_NODE_37699_length_295_cov_3","Nsylvestris_NODE_25871_length_725_cov_12",96.61,295,10,0,1,295,209,503,3.57e-138,490,294,294
"87771","Ntome_NODE_37701_length_295_cov_3","Nsylvestris_NODE_979_length_4980_cov_201",87.458,295,31,3,6,295,2300,2593,1.77e-91,335,289,293
"87772","Ntome_NODE_37702_length_295_cov_3","Nsylvestris_NODE_29547_length_561_cov_52",91.892,296,15,6,1,295,83,370,1.33e-112,405,294,287
"87773","Ntome_NODE_37703_length_295_cov_3","Nsylvestris_NODE_2632_length_3729_cov_34",98.276,58,1,0,238,295,884,941,1.96e-21,102,57,57
"87774","Ntome_NODE_37704_length_295_cov_3","Nsylvestris_NODE_962_length_5000_cov_62",96.271,295,11,0,1,295,3059,2765,1.66e-136,484,294,294
"87775","Ntome_NODE_37706_length_295_cov_2","Nsylvestris_NODE_5465_length_2870_cov_174",86.038,265,19,13,40,295,1024,1279,1.82e-71,268,255,255
"87781","Ntome_NODE_37714_length_294_cov_344","Nsylvestris_NODE_854_length_5156_cov_216",88.525,305,20,7,1,293,2999,3300,1.36e-97,355,292,301
"87793","Ntome_NODE_37719_length_294_cov_204","Nsylvestris_NODE_13448_length_1712_cov_184",88.197,305,13,10,1,294,1667,1375,1.06e-93,342,293,292
"87796","Ntome_NODE_37723_length_294_cov_86","Nsylvestris_NODE_15286_length_1522_cov_185",86.885,122,5,5,6,126,1308,1419,1.16e-28,126,120,111
"87797","Ntome_NODE_37724_length_294_cov_9","Nsylvestris_NODE_36579_length_260_cov_6",93.75,256,16,0,38,293,257,2,1.73e-106,385,255,255
"87798","Ntome_NODE_37728_length_294_cov_7","Nsylvestris_NODE_14740_length_1575_cov_216",83.036,112,15,4,131,240,267,158,2.52e-20,99,109,109
"87799","Ntome_NODE_37731_length_294_cov_5","Nsylvestris_NODE_9469_length_2182_cov_207",78.113,265,58,0,12,276,1951,1687,1.89e-41,169,264,264
"87808","Ntome_NODE_37742_length_294_cov_4","Nsylvestris_NODE_10153_length_2095_cov_56",95.876,291,8,1,1,291,1710,1996,1.67e-131,468,290,286
"87809","Ntome_NODE_37747_length_294_cov_3","Nsylvestris_NODE_1261_length_4629_cov_84",98.98,294,3,0,1,294,2813,2520,2.71e-149,527,293,293
"87810","Ntome_NODE_37751_length_294_cov_3","Nsylvestris_NODE_1011_length_4932_cov_20",88.406,276,30,2,1,274,1450,1175,2.28e-90,331,273,275
"87813","Ntome_NODE_37755_length_294_cov_3","Nsylvestris_NODE_9380_length_2196_cov_222",88.496,113,10,3,1,113,1262,1371,6.91e-31,134,112,109
"87817","Ntome_NODE_37764_length_293_cov_248","Nsylvestris_NODE_22377_length_931_cov_10",90.514,253,17,1,41,293,931,686,2.94e-89,327,252,245
"87818","Ntome_NODE_37765_length_293_cov_120","Nsylvestris_NODE_9735_length_2149_cov_95",88.837,215,19,3,83,293,2029,1816,1.09e-68,259,210,213
"87819","Ntome_NODE_37766_length_293_cov_45","Nsylvestris_NODE_10321_length_2072_cov_207",89.565,230,17,6,7,232,1768,1994,1.8e-76,285,225,226
"87820","Ntome_NODE_37774_length_293_cov_5","Nsylvestris_NODE_15864_length_1463_cov_10",98.635,293,4,0,1,293,1160,1452,4.52e-147,520,292,292
"87821","Ntome_NODE_37776_length_293_cov_5","Nsylvestris_NODE_14060_length_1644_cov_83",87.931,290,35,0,1,290,676,387,1.05e-93,342,289,289
"87822","Ntome_NODE_37782_length_293_cov_4","Nsylvestris_NODE_27105_length_669_cov_5",95.489,266,11,1,28,292,311,46,3.65e-118,424,264,265
"87823","Ntome_NODE_37788_length_293_cov_4","Nsylvestris_NODE_4552_length_3085_cov_205",91.489,47,3,1,247,293,2259,2304,9.16e-10,63.9,46,45
"87824","Ntome_NODE_37789_length_293_cov_4","Nsylvestris_NODE_2146_length_3966_cov_119",85.959,292,33,4,8,291,1786,1495,1.38e-82,305,283,291
"87827","Ntome_NODE_37795_length_293_cov_3","Nsylvestris_NODE_16477_length_1402_cov_9",95.563,293,10,2,4,293,223,515,5.98e-131,466,289,292
"87828","Ntome_NODE_37799_length_293_cov_3","Nsylvestris_NODE_3490_length_3404_cov_91",88.312,231,19,5,52,281,2499,2722,5.03e-72,270,229,223
"87829","Ntome_NODE_37806_length_293_cov_3","Nsylvestris_NODE_13697_length_1685_cov_128",86.525,282,33,3,4,284,56,333,1.38e-82,305,280,277
"87830","Ntome_NODE_37807_length_293_cov_3","Nsylvestris_NODE_10656_length_2031_cov_99",92.308,299,17,3,1,293,1978,1680,4.72e-117,420,292,298
"87833","Ntome_NODE_37814_length_292_cov_27","Nsylvestris_NODE_34375_length_311_cov_5",88.406,69,7,1,220,288,234,167,2.52e-15,82.4,68,67
"87841","Ntome_NODE_37830_length_292_cov_4","Nsylvestris_NODE_17557_length_1308_cov_8",95.804,286,11,1,7,292,1110,826,2.77e-129,460,285,284
"87844","Ntome_NODE_37834_length_292_cov_4","Nsylvestris_NODE_33428_length_338_cov_10",93.893,262,9,1,28,289,3,257,1.33e-107,388,261,254
"87847","Ntome_NODE_37841_length_292_cov_4","Nsylvestris_NODE_32912_length_356_cov_4",92.466,292,15,1,1,292,18,302,2.83e-114,411,291,284
"87848","Ntome_NODE_37842_length_292_cov_3","Nsylvestris_NODE_14299_length_1621_cov_75",95.89,292,12,0,1,292,1123,1414,3.56e-133,473,291,291
"87849","Ntome_NODE_37846_length_296_cov_3","Nsylvestris_NODE_17460_length_1316_cov_130",90.909,154,9,3,125,278,149,1,1.88e-51,202,153,148
"87850","Ntome_NODE_37848_length_292_cov_3","Nsylvestris_NODE_1124_length_4787_cov_79",96.319,163,6,0,130,292,109,271,1.8e-71,268,162,162
"87856","Ntome_NODE_37857_length_291_cov_283","Nsylvestris_NODE_12056_length_1863_cov_179",94.502,291,16,0,1,291,1741,1451,5.98e-126,449,290,290
"87875","Ntome_NODE_37864_length_291_cov_8","Nsylvestris_NODE_30595_length_479_cov_8",93.559,295,14,4,1,291,186,479,1.67e-121,435,290,293
"87879","Ntome_NODE_37869_length_291_cov_6","Nsylvestris_NODE_21480_length_993_cov_16",90.123,162,8,1,1,154,797,958,5.14e-52,204,153,161
"87880","Ntome_NODE_37870_length_291_cov_6","Nsylvestris_NODE_20315_length_1076_cov_205",100,291,0,0,1,291,676,966,1.24e-152,538,290,290
"87881","Ntome_NODE_37881_length_291_cov_4","Nsylvestris_NODE_11524_length_1927_cov_120",92.784,291,15,3,1,285,1433,1723,6.06e-116,416,284,290
"87884","Ntome_NODE_37884_length_291_cov_3","Nsylvestris_NODE_1009_length_4937_cov_50",77.376,221,46,4,66,284,3161,3379,3.18e-29,128,218,218
"87888","Ntome_NODE_37892_length_291_cov_2","Nsylvestris_NODE_1726_length_4230_cov_53",92.5,80,6,0,28,107,2214,2293,2.48e-25,115,79,79
"87889","Ntome_NODE_37893_length_290_cov_300","Nsylvestris_NODE_4885_length_2999_cov_182",92.568,148,8,1,143,290,123,267,1.1e-53,209,147,144
"87890","Ntome_NODE_37894_length_290_cov_239","Nsylvestris_NODE_10176_length_2091_cov_225",90.58,276,14,6,1,268,1820,2091,1.34e-97,355,267,271
"87891","Ntome_NODE_37895_length_290_cov_221","Nsylvestris_NODE_10843_length_2008_cov_213",93.023,172,11,1,67,238,1863,1693,6.48e-66,250,171,170
"87898","Ntome_NODE_37900_length_290_cov_65","Nsylvestris_NODE_18953_length_1187_cov_144",86,300,21,10,10,290,298,1,1.76e-81,302,280,297
"87899","Ntome_NODE_37903_length_290_cov_8","Nsylvestris_NODE_17636_length_1299_cov_208",100,40,0,0,251,290,871,910,4.19e-13,75,39,39
"87900","Ntome_NODE_37905_length_290_cov_7","Nsylvestris_NODE_24008_length_832_cov_7",93.284,268,18,0,1,268,351,84,7.87e-110,396,267,267
"87901","Ntome_NODE_37907_length_290_cov_6","Nsylvestris_NODE_20010_length_1102_cov_68",96.552,290,10,0,1,290,208,497,2.11e-135,481,289,289
"87905","Ntome_NODE_37909_length_290_cov_6","Nsylvestris_NODE_35291_length_285_cov_17",93.357,286,16,1,5,290,285,3,4.67e-117,420,285,282
"87906","Ntome_NODE_37910_length_290_cov_5","Nsylvestris_NODE_237_length_7070_cov_115",95.96,297,4,2,1,290,2718,2423,9.82e-134,475,289,295
"87909","Ntome_NODE_37917_length_290_cov_4","Nsylvestris_NODE_32080_length_390_cov_165",96.587,293,7,2,1,290,70,362,5.87e-136,483,289,292
"87910","Ntome_NODE_37918_length_290_cov_4","Nsylvestris_NODE_9430_length_2189_cov_23",95.862,290,12,0,1,290,1780,1491,4.57e-132,470,289,289
"87911","Ntome_NODE_37919_length_290_cov_4","Nsylvestris_NODE_441_length_6140_cov_71",91.753,291,23,1,1,290,3964,3674,4.7e-112,403,289,290
"87914","Ntome_NODE_37928_length_290_cov_3","Nsylvestris_NODE_15768_length_1473_cov_54",95.122,287,14,0,1,287,362,76,4.6e-127,453,286,286
"87915","Ntome_NODE_37931_length_290_cov_3","Nsylvestris_NODE_14602_length_1588_cov_19",89.865,296,22,3,1,288,896,601,3.69e-103,374,287,295
"87916","Ntome_NODE_37937_length_289_cov_2","Nsylvestris_NODE_26402_length_700_cov_61",76.404,178,28,12,18,187,463,634,6.93e-16,84.2,169,171
"87921","Ntome_NODE_37941_length_289_cov_43","Nsylvestris_NODE_32895_length_356_cov_51",92.347,196,13,2,36,230,25,219,2.96e-74,278,194,194
"87926","Ntome_NODE_37944_length_289_cov_12","Nsylvestris_NODE_25423_length_748_cov_12",89.153,295,18,6,1,289,509,223,1.33e-97,355,288,286
"87927","Ntome_NODE_37945_length_289_cov_9","Nsylvestris_NODE_29957_length_532_cov_2",91.63,227,13,3,65,289,532,310,1.05e-83,309,224,222
"87928","Ntome_NODE_37951_length_289_cov_5","Nsylvestris_NODE_18697_length_1209_cov_175",91.781,292,18,5,3,289,1153,863,1.68e-111,401,286,290
"87929","Ntome_NODE_37953_length_289_cov_5","Nsylvestris_NODE_3200_length_3506_cov_27",96.194,289,11,0,1,289,1330,1042,3.52e-133,473,288,288
"87930","Ntome_NODE_37959_length_289_cov_4","Nsylvestris_NODE_1603_length_4326_cov_45",97.232,289,8,0,1,289,3544,3256,3.49e-138,490,288,288
"87933","Ntome_NODE_37963_length_289_cov_4","Nsylvestris_NODE_21275_length_1009_cov_5",91.623,191,5,2,1,187,764,947,4.99e-67,254,186,183
"87934","Ntome_NODE_37964_length_289_cov_4","Nsylvestris_NODE_1087_length_4831_cov_201",97.826,46,1,0,1,46,1289,1244,2.49e-15,82.4,45,45
"87935","Ntome_NODE_37966_length_289_cov_3","Nsylvestris_NODE_3207_length_3505_cov_86",92.143,280,17,3,2,278,1485,1762,3.65e-108,390,276,277
"87936","Ntome_NODE_37967_length_289_cov_3","Nsylvestris_NODE_1043_length_4887_cov_110",91.45,269,20,2,24,289,3966,4234,6.14e-101,366,265,268
"87937","Ntome_NODE_37972_length_289_cov_3","Nsylvestris_NODE_11891_length_1881_cov_84",92.653,245,7,3,32,275,801,567,1.04e-93,342,243,234
"87938","Ntome_NODE_37975_length_289_cov_3","Nsylvestris_NODE_19517_length_1142_cov_11",94.118,289,10,1,1,289,135,416,5.97e-121,433,288,281
"87939","Ntome_NODE_37976_length_289_cov_2","Nsylvestris_NODE_34626_length_304_cov_7",88.889,135,13,2,1,133,135,1,2.41e-40,165,132,134
"87947","Ntome_NODE_37982_length_288_cov_330","Nsylvestris_NODE_74_length_8919_cov_185",99.653,288,1,0,1,288,3678,3965,2.65e-149,527,287,287
"87980","Ntome_NODE_38002_length_288_cov_5","Nsylvestris_NODE_32349_length_379_cov_3",97.569,288,7,0,1,288,363,76,2.69e-139,494,287,287
"87981","Ntome_NODE_38003_length_288_cov_5","Nsylvestris_NODE_26849_length_681_cov_5",88.591,298,21,5,1,288,329,623,6.16e-96,350,287,294
"87982","Ntome_NODE_38004_length_288_cov_5","Nsylvestris_NODE_363_length_6429_cov_141",89.937,159,13,2,129,286,5007,5163,1.83e-51,202,157,156
"87986","Ntome_NODE_38011_length_288_cov_4","Nsylvestris_NODE_27637_length_645_cov_5",96.596,235,8,0,7,241,1,235,3.63e-108,390,234,234
"87987","Ntome_NODE_38012_length_288_cov_4","Nsylvestris_NODE_35730_length_279_cov_3",97.512,201,5,0,1,201,71,271,2.87e-94,344,200,200
"87988","Ntome_NODE_38015_length_288_cov_4","Nsylvestris_NODE_31170_length_440_cov_37",95.918,196,5,2,91,283,440,245,2.25e-85,315,192,195
"87989","Ntome_NODE_38021_length_288_cov_3","Nsylvestris_NODE_28321_length_613_cov_22",100,288,0,0,1,288,26,313,5.7e-151,532,287,287
