,A,B,overlap
5366,Nsylvestris_NODE_36226_length_268_cov_4,Nsylvestris_NODE_2994_length_3590_cov_122,NA
5367,Nsylvestris_NODE_36235_length_268_cov_3,Nsylvestris_NODE_1821_length_4162_cov_133,NA
5368,Nsylvestris_NODE_36238_length_268_cov_3,Nsylvestris_NODE_5641_length_2830_cov_32,NA
5369,Nsylvestris_NODE_36243_length_268_cov_2,Nsylvestris_NODE_23989_length_833_cov_5,NA
5370,Nsylvestris_NODE_36249_length_267_cov_157,Nsylvestris_NODE_11952_length_1875_cov_123,NA
5371,Nsylvestris_NODE_36255_length_267_cov_7,Nsylvestris_NODE_3145_length_3529_cov_119,NA
5372,Nsylvestris_NODE_36259_length_267_cov_5,Nsylvestris_NODE_22005_length_955_cov_188,NA
5373,Nsylvestris_NODE_36264_length_267_cov_5,Nsylvestris_NODE_23248_length_876_cov_19,NA
5374,Nsylvestris_NODE_36267_length_267_cov_4,Nsylvestris_NODE_17847_length_1282_cov_96,NA
5375,Nsylvestris_NODE_36268_length_267_cov_4,Nsylvestris_NODE_3410_length_3434_cov_56,NA
5376,Nsylvestris_NODE_36269_length_267_cov_4,Nsylvestris_NODE_7589_length_2472_cov_72,NA
5377,Nsylvestris_NODE_36280_length_267_cov_3,Nsylvestris_NODE_5295_length_2905_cov_239,NA
5378,Nsylvestris_NODE_36287_length_267_cov_1,Nsylvestris_NODE_21768_length_972_cov_184,NA
5379,Nsylvestris_NODE_36289_length_266_cov_198,Nsylvestris_NODE_22248_length_939_cov_154,NA
5380,Nsylvestris_NODE_36290_length_266_cov_173,Nsylvestris_NODE_19132_length_1173_cov_73,NA
5381,Nsylvestris_NODE_36291_length_266_cov_15,Nsylvestris_NODE_23877_length_839_cov_209,NA
5382,Nsylvestris_NODE_36293_length_266_cov_10,Nsylvestris_NODE_21807_length_969_cov_7,NA
5383,Nsylvestris_NODE_36295_length_266_cov_7,Nsylvestris_NODE_7525_length_2482_cov_20,NA
5384,Nsylvestris_NODE_36299_length_266_cov_7,Nsylvestris_NODE_12496_length_1816_cov_19,NA
5385,Nsylvestris_NODE_36303_length_266_cov_5,Nsylvestris_NODE_5476_length_2867_cov_125,NA
5386,Nsylvestris_NODE_36309_length_266_cov_4,Nsylvestris_NODE_28082_length_625_cov_10,NA
5387,Nsylvestris_NODE_36323_length_266_cov_3,Nsylvestris_NODE_981_length_4979_cov_83,NA
5388,Nsylvestris_NODE_36330_length_266_cov_3,Nsylvestris_NODE_5967_length_2767_cov_17,NA
5389,Nsylvestris_NODE_36332_length_266_cov_2,Nsylvestris_NODE_2550_length_3770_cov_62,NA
5390,Nsylvestris_NODE_36333_length_266_cov_2,Nsylvestris_NODE_5707_length_2819_cov_116,NA
5391,Nsylvestris_NODE_36338_length_265_cov_214,Nsylvestris_NODE_1952_length_4084_cov_139,NA
5392,Nsylvestris_NODE_36352_length_265_cov_5,Nsylvestris_NODE_8111_length_2386_cov_62,NA
5393,Nsylvestris_NODE_36354_length_265_cov_5,Nsylvestris_NODE_171_length_7558_cov_82,NA
5394,Nsylvestris_NODE_36358_length_265_cov_5,Nsylvestris_NODE_16151_length_1435_cov_10,NA
5395,Nsylvestris_NODE_36362_length_265_cov_4,Nsylvestris_NODE_30944_length_455_cov_5,NA
5396,Nsylvestris_NODE_36363_length_265_cov_4,Nsylvestris_NODE_239_length_7063_cov_138,NA
5397,Nsylvestris_NODE_36364_length_266_cov_4,Nsylvestris_NODE_12497_length_1815_cov_218,NA
5398,Nsylvestris_NODE_36366_length_265_cov_4,Nsylvestris_NODE_1028_length_4900_cov_209,NA
5399,Nsylvestris_NODE_36371_length_265_cov_3,Nsylvestris_NODE_9399_length_2193_cov_168,NA
5400,Nsylvestris_NODE_36372_length_265_cov_3,Nsylvestris_NODE_1711_length_4243_cov_223,NA
5401,Nsylvestris_NODE_36380_length_264_cov_222,Nsylvestris_NODE_8111_length_2386_cov_62,NA
5402,Nsylvestris_NODE_36392_length_264_cov_5,Nsylvestris_NODE_19798_length_1118_cov_13,NA
5403,Nsylvestris_NODE_36395_length_264_cov_5,Nsylvestris_NODE_25912_length_723_cov_12,NA
5404,Nsylvestris_NODE_36396_length_264_cov_5,Nsylvestris_NODE_674_length_5502_cov_65,NA
5405,Nsylvestris_NODE_36398_length_264_cov_5,Nsylvestris_NODE_17189_length_1341_cov_156,NA
5406,Nsylvestris_NODE_36403_length_264_cov_4,Nsylvestris_NODE_942_length_5031_cov_93,NA
5407,Nsylvestris_NODE_36409_length_264_cov_3,Nsylvestris_NODE_35808_length_277_cov_4,NA
5408,Nsylvestris_NODE_36416_length_264_cov_3,Nsylvestris_NODE_19010_length_1183_cov_7,NA
5409,Nsylvestris_NODE_36421_length_264_cov_2,Nsylvestris_NODE_21896_length_962_cov_24,NA
5410,Nsylvestris_NODE_36423_length_264_cov_2,Nsylvestris_NODE_7071_length_2559_cov_43,NA
5411,Nsylvestris_NODE_36427_length_263_cov_229,Nsylvestris_NODE_5612_length_2838_cov_91,NA
5412,Nsylvestris_NODE_36438_length_263_cov_6,Nsylvestris_NODE_3659_length_3348_cov_71,NA
5413,Nsylvestris_NODE_36440_length_263_cov_5,Nsylvestris_NODE_431_length_6172_cov_53,NA
5414,Nsylvestris_NODE_36452_length_263_cov_4,Nsylvestris_NODE_13856_length_1668_cov_15,NA
5415,Nsylvestris_NODE_36456_length_263_cov_4,Nsylvestris_NODE_7535_length_2479_cov_221,NA
5416,Nsylvestris_NODE_36459_length_263_cov_4,Nsylvestris_NODE_2470_length_3807_cov_226,NA
5417,Nsylvestris_NODE_36465_length_263_cov_3,Nsylvestris_NODE_1578_length_4345_cov_60,NA
5418,Nsylvestris_NODE_36491_length_262_cov_4,Nsylvestris_NODE_26755_length_685_cov_25,NA
5419,Nsylvestris_NODE_36494_length_262_cov_4,Nsylvestris_NODE_18234_length_1248_cov_94,NA
5420,Nsylvestris_NODE_36499_length_262_cov_4,Nsylvestris_NODE_8084_length_2390_cov_37,NA
5421,Nsylvestris_NODE_36503_length_262_cov_3,Nsylvestris_NODE_20833_length_1039_cov_192,NA
5422,Nsylvestris_NODE_36516_length_262_cov_3,Nsylvestris_NODE_10666_length_2030_cov_58,NA
5423,Nsylvestris_NODE_36524_length_261_cov_153,Nsylvestris_NODE_281_length_6805_cov_139,NA
5424,Nsylvestris_NODE_36528_length_261_cov_9,Nsylvestris_NODE_23083_length_886_cov_21,NA
5425,Nsylvestris_NODE_36529_length_261_cov_8,Nsylvestris_NODE_1868_length_4137_cov_64,NA
5426,Nsylvestris_NODE_36532_length_261_cov_6,Nsylvestris_NODE_27539_length_649_cov_72,NA
5427,Nsylvestris_NODE_36536_length_261_cov_5,Nsylvestris_NODE_20681_length_1051_cov_176,NA
5428,Nsylvestris_NODE_36544_length_261_cov_4,Nsylvestris_NODE_4898_length_2996_cov_57,NA
5429,Nsylvestris_NODE_36551_length_261_cov_4,Nsylvestris_NODE_5891_length_2786_cov_191,NA
5430,Nsylvestris_NODE_36556_length_261_cov_4,Nsylvestris_NODE_261_length_6934_cov_148,NA
5431,Nsylvestris_NODE_36557_length_261_cov_4,Nsylvestris_NODE_14464_length_1604_cov_20,NA
5432,Nsylvestris_NODE_36560_length_260_cov_3,Nsylvestris_NODE_4529_length_3092_cov_128,NA
5433,Nsylvestris_NODE_36564_length_261_cov_3,Nsylvestris_NODE_40_length_9683_cov_75,NA
5434,Nsylvestris_NODE_36577_length_260_cov_11,Nsylvestris_NODE_1224_length_4680_cov_172,NA
5435,Nsylvestris_NODE_36581_length_260_cov_5,Nsylvestris_NODE_1444_length_4452_cov_220,NA
5436,Nsylvestris_NODE_36583_length_260_cov_5,Nsylvestris_NODE_683_length_5485_cov_47,NA
5437,Nsylvestris_NODE_36588_length_260_cov_4,Nsylvestris_NODE_1064_length_4863_cov_92,NA
5438,Nsylvestris_NODE_36590_length_260_cov_4,Nsylvestris_NODE_28925_length_587_cov_5,NA
5439,Nsylvestris_NODE_36591_length_260_cov_3,Nsylvestris_NODE_33195_length_346_cov_5,NA
5440,Nsylvestris_NODE_36600_length_260_cov_3,Nsylvestris_NODE_18948_length_1188_cov_20,NA
5441,Nsylvestris_NODE_36603_length_260_cov_2,Nsylvestris_NODE_18123_length_1256_cov_196,NA
5442,Nsylvestris_NODE_36607_length_259_cov_240,Nsylvestris_NODE_22639_length_913_cov_228,NA
5443,Nsylvestris_NODE_36608_length_259_cov_221,Nsylvestris_NODE_5263_length_2913_cov_52,NA
5444,Nsylvestris_NODE_36609_length_259_cov_42,Nsylvestris_NODE_28434_length_608_cov_88,NA
5445,Nsylvestris_NODE_36611_length_259_cov_15,Nsylvestris_NODE_339_length_6516_cov_121,NA
5446,Nsylvestris_NODE_36617_length_259_cov_6,Nsylvestris_NODE_33059_length_351_cov_4,NA
5447,Nsylvestris_NODE_36621_length_259_cov_6,Nsylvestris_NODE_33650_length_332_cov_6,NA
5448,Nsylvestris_NODE_36622_length_259_cov_5,Nsylvestris_NODE_17681_length_1296_cov_37,NA
5449,Nsylvestris_NODE_36623_length_259_cov_5,Nsylvestris_NODE_1969_length_4073_cov_46,NA
5450,Nsylvestris_NODE_36627_length_259_cov_5,Nsylvestris_NODE_10924_length_1997_cov_209,NA
5451,Nsylvestris_NODE_36628_length_259_cov_4,Nsylvestris_NODE_14118_length_1639_cov_75,NA
5452,Nsylvestris_NODE_36633_length_259_cov_4,Nsylvestris_NODE_67_length_9106_cov_194,NA
5453,Nsylvestris_NODE_36636_length_259_cov_4,Nsylvestris_NODE_30846_length_461_cov_1,NA
5454,Nsylvestris_NODE_36637_length_259_cov_4,Nsylvestris_NODE_436_length_6152_cov_57,NA
5455,Nsylvestris_NODE_36641_length_259_cov_3,Nsylvestris_NODE_2557_length_3766_cov_194,NA
5456,Nsylvestris_NODE_36643_length_259_cov_3,Nsylvestris_NODE_15312_length_1520_cov_166,NA
5457,Nsylvestris_NODE_36647_length_259_cov_3,Nsylvestris_NODE_6720_length_2618_cov_139,NA
5458,Nsylvestris_NODE_36648_length_259_cov_2,Nsylvestris_NODE_15870_length_1462_cov_205,NA
5459,Nsylvestris_NODE_36652_length_258_cov_247,Nsylvestris_NODE_7360_length_2511_cov_144,NA
5460,Nsylvestris_NODE_36654_length_258_cov_223,Nsylvestris_NODE_1744_length_4216_cov_107,NA
5461,Nsylvestris_NODE_36655_length_258_cov_219,Nsylvestris_NODE_7505_length_2485_cov_126,NA
5462,Nsylvestris_NODE_36657_length_258_cov_211,Nsylvestris_NODE_1261_length_4629_cov_84,NA
5463,Nsylvestris_NODE_36659_length_258_cov_209,Nsylvestris_NODE_4379_length_3132_cov_12,NA
5464,Nsylvestris_NODE_36662_length_258_cov_164,Nsylvestris_NODE_553_length_5813_cov_96,NA
5465,Nsylvestris_NODE_36663_length_258_cov_156,Nsylvestris_NODE_2216_length_3931_cov_39,NA
5466,Nsylvestris_NODE_36664_length_258_cov_117,Nsylvestris_NODE_9735_length_2149_cov_95,NA
5467,Nsylvestris_NODE_36671_length_258_cov_6,Nsylvestris_NODE_14044_length_1645_cov_171,NA
5468,Nsylvestris_NODE_36681_length_258_cov_4,Nsylvestris_NODE_4379_length_3132_cov_12,NA
5469,Nsylvestris_NODE_36682_length_258_cov_4,Nsylvestris_NODE_4720_length_3040_cov_107,NA
5470,Nsylvestris_NODE_36688_length_258_cov_4,Nsylvestris_NODE_12462_length_1820_cov_215,NA
5471,Nsylvestris_NODE_36692_length_258_cov_3,Nsylvestris_NODE_9821_length_2137_cov_72,NA
5472,Nsylvestris_NODE_36702_length_258_cov_3,Nsylvestris_NODE_441_length_6140_cov_71,NA
5473,Nsylvestris_NODE_36704_length_257_cov_239,Nsylvestris_NODE_18504_length_1224_cov_38,NA
5474,Nsylvestris_NODE_36706_length_257_cov_221,Nsylvestris_NODE_14325_length_1619_cov_18,NA
5475,Nsylvestris_NODE_36707_length_257_cov_158,Nsylvestris_NODE_35507_length_284_cov_3,NA
5476,Nsylvestris_NODE_36708_length_257_cov_11,Nsylvestris_NODE_285_length_6786_cov_51,NA
5477,Nsylvestris_NODE_36719_length_257_cov_5,Nsylvestris_NODE_11408_length_1941_cov_60,NA
5478,Nsylvestris_NODE_36721_length_257_cov_5,Nsylvestris_NODE_22282_length_937_cov_22,NA
5479,Nsylvestris_NODE_36731_length_257_cov_3,Nsylvestris_NODE_2605_length_3743_cov_122,NA
5480,Nsylvestris_NODE_36734_length_257_cov_3,Nsylvestris_NODE_6420_length_2675_cov_170,NA
5481,Nsylvestris_NODE_36742_length_257_cov_2,Nsylvestris_NODE_24538_length_799_cov_11,NA
5482,Nsylvestris_NODE_36743_length_257_cov_2,Nsylvestris_NODE_1747_length_4216_cov_80,NA
5483,Nsylvestris_NODE_36750_length_256_cov_17,Nsylvestris_NODE_4586_length_3077_cov_81,NA
5484,Nsylvestris_NODE_36753_length_256_cov_6,Nsylvestris_NODE_637_length_5593_cov_130,NA
5485,Nsylvestris_NODE_36754_length_256_cov_6,Nsylvestris_NODE_8327_length_2351_cov_151,NA
5486,Nsylvestris_NODE_36755_length_256_cov_6,Nsylvestris_NODE_16491_length_1401_cov_7,NA
5487,Nsylvestris_NODE_36758_length_256_cov_4,Nsylvestris_NODE_13295_length_1729_cov_102,NA
5488,Nsylvestris_NODE_36764_length_256_cov_4,Nsylvestris_NODE_28367_length_611_cov_98,NA
5489,Nsylvestris_NODE_36778_length_256_cov_3,Nsylvestris_NODE_15875_length_1462_cov_68,NA
5490,Nsylvestris_NODE_36779_length_256_cov_3,Nsylvestris_NODE_7721_length_2449_cov_218,NA
5491,Nsylvestris_NODE_36781_length_256_cov_3,Nsylvestris_NODE_27661_length_643_cov_177,NA
5492,Nsylvestris_NODE_36792_length_255_cov_218,Nsylvestris_NODE_4405_length_3124_cov_164,NA
5493,Nsylvestris_NODE_36798_length_255_cov_12,Nsylvestris_NODE_4718_length_3041_cov_13,NA
5494,Nsylvestris_NODE_36800_length_255_cov_12,Nsylvestris_NODE_6506_length_2660_cov_38,NA
5495,Nsylvestris_NODE_36801_length_255_cov_8,Nsylvestris_NODE_2308_length_3890_cov_68,NA
5496,Nsylvestris_NODE_36806_length_255_cov_7,Nsylvestris_NODE_26482_length_697_cov_6,NA
5497,Nsylvestris_NODE_36807_length_255_cov_7,Nsylvestris_NODE_4720_length_3040_cov_107,NA
5498,Nsylvestris_NODE_36818_length_255_cov_5,Nsylvestris_NODE_388_length_6343_cov_161,NA
5499,Nsylvestris_NODE_36826_length_255_cov_4,Nsylvestris_NODE_1316_length_4581_cov_207,NA
5500,Nsylvestris_NODE_36827_length_255_cov_4,Nsylvestris_NODE_1635_length_4305_cov_165,NA
5501,Nsylvestris_NODE_36843_length_255_cov_3,Nsylvestris_NODE_5967_length_2767_cov_17,NA
5502,Nsylvestris_NODE_36850_length_255_cov_2,Nsylvestris_NODE_3808_length_3298_cov_31,NA
5503,Nsylvestris_NODE_36852_length_255_cov_2,Nsylvestris_NODE_19044_length_1180_cov_13,NA
5504,Nsylvestris_NODE_36853_length_254_cov_262,Nsylvestris_NODE_8132_length_2383_cov_14,NA
5505,Nsylvestris_NODE_36854_length_254_cov_250,Nsylvestris_NODE_12877_length_1777_cov_215,NA
5506,Nsylvestris_NODE_36855_length_254_cov_211,Nsylvestris_NODE_15107_length_1540_cov_144,NA
5507,Nsylvestris_NODE_36859_length_254_cov_162,Nsylvestris_NODE_18975_length_1186_cov_15,NA
5508,Nsylvestris_NODE_36860_length_254_cov_132,Nsylvestris_NODE_21921_length_960_cov_183,NA
5509,Nsylvestris_NODE_36862_length_254_cov_6,Nsylvestris_NODE_4077_length_3210_cov_199,NA
5510,Nsylvestris_NODE_36869_length_254_cov_5,Nsylvestris_NODE_2758_length_3680_cov_219,NA
5511,Nsylvestris_NODE_36870_length_254_cov_5,Nsylvestris_NODE_7748_length_2445_cov_89,NA
5512,Nsylvestris_NODE_36873_length_254_cov_4,Nsylvestris_NODE_26711_length_687_cov_5,NA
5513,Nsylvestris_NODE_36875_length_254_cov_4,Nsylvestris_NODE_36866_length_254_cov_5,NA
5514,Nsylvestris_NODE_36886_length_254_cov_3,Nsylvestris_NODE_19576_length_1137_cov_14,NA
5515,Nsylvestris_NODE_36887_length_254_cov_3,Nsylvestris_NODE_25810_length_728_cov_9,NA
5516,Nsylvestris_NODE_36888_length_254_cov_3,Nsylvestris_NODE_185_length_7475_cov_83,NA
5517,Nsylvestris_NODE_36899_length_254_cov_1,Nsylvestris_NODE_1471_length_4425_cov_109,NA
5518,Nsylvestris_NODE_36900_length_253_cov_263,Nsylvestris_NODE_1560_length_4354_cov_201,NA
5519,Nsylvestris_NODE_36901_length_253_cov_235,Nsylvestris_NODE_3263_length_3485_cov_128,NA
5520,Nsylvestris_NODE_36905_length_253_cov_189,Nsylvestris_NODE_3127_length_3535_cov_111,NA
5521,Nsylvestris_NODE_36907_length_253_cov_152,Nsylvestris_NODE_18760_length_1205_cov_170,NA
5522,Nsylvestris_NODE_36912_length_253_cov_8,Nsylvestris_NODE_6770_length_2609_cov_211,NA
5523,Nsylvestris_NODE_36916_length_253_cov_5,Nsylvestris_NODE_7065_length_2560_cov_21,NA
5524,Nsylvestris_NODE_36917_length_252_cov_5,Nsylvestris_NODE_8130_length_2383_cov_80,NA
5525,Nsylvestris_NODE_36923_length_253_cov_4,Nsylvestris_NODE_12778_length_1789_cov_49,NA
5526,Nsylvestris_NODE_36924_length_253_cov_4,Nsylvestris_NODE_7705_length_2452_cov_114,NA
5527,Nsylvestris_NODE_36928_length_253_cov_4,Nsylvestris_NODE_5085_length_2953_cov_74,NA
5528,Nsylvestris_NODE_36932_length_253_cov_4,Nsylvestris_NODE_7230_length_2529_cov_205,NA
5529,Nsylvestris_NODE_36943_length_253_cov_3,Nsylvestris_NODE_11585_length_1921_cov_36,NA
5530,Nsylvestris_NODE_36950_length_252_cov_255,Nsylvestris_NODE_22565_length_918_cov_7,NA
5531,Nsylvestris_NODE_36953_length_252_cov_227,Nsylvestris_NODE_11952_length_1875_cov_123,NA
5532,Nsylvestris_NODE_36963_length_252_cov_6,Nsylvestris_NODE_3442_length_3423_cov_57,NA
5533,Nsylvestris_NODE_36973_length_252_cov_5,Nsylvestris_NODE_4667_length_3054_cov_49,NA
5534,Nsylvestris_NODE_36975_length_252_cov_5,Nsylvestris_NODE_16434_length_1406_cov_212,NA
5535,Nsylvestris_NODE_36977_length_252_cov_4,Nsylvestris_NODE_6057_length_2747_cov_110,NA
5536,Nsylvestris_NODE_36982_length_252_cov_4,Nsylvestris_NODE_13003_length_1763_cov_156,NA
5537,Nsylvestris_NODE_36988_length_251_cov_4,Nsylvestris_NODE_3471_length_3410_cov_158,NA
5538,Nsylvestris_NODE_36990_length_252_cov_3,Nsylvestris_NODE_4236_length_3166_cov_98,NA
5539,Nsylvestris_NODE_36991_length_252_cov_3,Nsylvestris_NODE_11487_length_1932_cov_58,NA
5540,Nsylvestris_NODE_36997_length_252_cov_3,Nsylvestris_NODE_11357_length_1946_cov_88,NA
5541,Nsylvestris_NODE_37001_length_251_cov_232,Nsylvestris_NODE_560_length_5800_cov_182,NA
5542,Nsylvestris_NODE_37002_length_251_cov_227,Nsylvestris_NODE_9364_length_2198_cov_218,NA
5543,Nsylvestris_NODE_37003_length_251_cov_224,Nsylvestris_NODE_20147_length_1090_cov_212,NA
5544,Nsylvestris_NODE_37004_length_251_cov_215,Nsylvestris_NODE_237_length_7070_cov_115,NA
5545,Nsylvestris_NODE_37011_length_251_cov_7,Nsylvestris_NODE_59_length_9263_cov_64,NA
5546,Nsylvestris_NODE_37016_length_251_cov_6,Nsylvestris_NODE_25132_length_764_cov_78,NA
5547,Nsylvestris_NODE_37019_length_251_cov_6,Nsylvestris_NODE_11868_length_1884_cov_11,NA
5548,Nsylvestris_NODE_37020_length_251_cov_6,Nsylvestris_NODE_6641_length_2635_cov_38,NA
5549,Nsylvestris_NODE_37024_length_251_cov_5,Nsylvestris_NODE_1981_length_4066_cov_103,NA
5550,Nsylvestris_NODE_37026_length_251_cov_5,Nsylvestris_NODE_6592_length_2644_cov_144,NA
5551,Nsylvestris_NODE_37028_length_251_cov_5,Nsylvestris_NODE_27818_length_637_cov_16,NA
5552,Nsylvestris_NODE_37029_length_251_cov_5,Nsylvestris_NODE_13761_length_1678_cov_15,NA
5553,Nsylvestris_NODE_37033_length_251_cov_5,Nsylvestris_NODE_923_length_5059_cov_127,NA
5554,Nsylvestris_NODE_37034_length_251_cov_4,Nsylvestris_NODE_3845_length_3287_cov_16,NA
5555,Nsylvestris_NODE_37047_length_251_cov_3,Nsylvestris_NODE_27580_length_647_cov_157,NA
5556,Nsylvestris_NODE_37050_length_251_cov_3,Nsylvestris_NODE_22063_length_952_cov_13,NA
5557,Nsylvestris_NODE_37051_length_251_cov_3,Nsylvestris_NODE_11933_length_1877_cov_104,NA
5558,Nsylvestris_NODE_37054_length_251_cov_2,Nsylvestris_NODE_6357_length_2687_cov_15,NA
5559,Nsylvestris_NODE_37056_length_251_cov_2,Nsylvestris_NODE_2535_length_3777_cov_83,NA
5560,Nsylvestris_NODE_37062_length_250_cov_6,Nsylvestris_NODE_1124_length_4787_cov_79,NA
5561,Nsylvestris_NODE_37065_length_250_cov_5,Nsylvestris_NODE_8281_length_2358_cov_40,NA
5562,Nsylvestris_NODE_37068_length_250_cov_5,Nsylvestris_NODE_22022_length_953_cov_181,NA
5563,Nsylvestris_NODE_37069_length_250_cov_5,Nsylvestris_NODE_25276_length_756_cov_7,NA
5564,Nsylvestris_NODE_37071_length_250_cov_5,Nsylvestris_NODE_18823_length_1200_cov_20,NA
5565,Nsylvestris_NODE_37072_length_250_cov_4,Nsylvestris_NODE_13423_length_1715_cov_69,NA
5566,Nsylvestris_NODE_37079_length_250_cov_4,Nsylvestris_NODE_22094_length_950_cov_13,NA
5567,Nsylvestris_NODE_37081_length_250_cov_4,Nsylvestris_NODE_15930_length_1457_cov_75,NA
5568,Nsylvestris_NODE_37084_length_250_cov_3,Nsylvestris_NODE_6853_length_2594_cov_14,NA
5569,Nsylvestris_NODE_37087_length_250_cov_3,Nsylvestris_NODE_2349_length_3871_cov_104,NA
5570,Nsylvestris_NODE_37088_length_250_cov_3,Nsylvestris_NODE_8014_length_2401_cov_134,NA
5571,Nsylvestris_NODE_37092_length_250_cov_2,Nsylvestris_NODE_23294_length_873_cov_11,NA
5572,NA,Nsylvestris_NODE_8852_length_2272_cov_65,NA
5573,NA,Nsylvestris_NODE_24748_length_786_cov_20,NA
5574,NA,Nsylvestris_NODE_16816_length_1371_cov_97,NA
5575,NA,Nsylvestris_NODE_29529_length_562_cov_10,NA
5576,NA,Nsylvestris_NODE_67_length_9106_cov_194,NA
5577,NA,Nsylvestris_NODE_23782_length_844_cov_13,NA
5578,NA,Nsylvestris_NODE_7848_length_2423_cov_130,NA
5579,NA,Nsylvestris_NODE_917_length_5066_cov_179,NA
5580,NA,Nsylvestris_NODE_6861_length_2592_cov_147,NA
5581,NA,Nsylvestris_NODE_26687_length_688_cov_6,NA
5582,NA,Nsylvestris_NODE_10345_length_2070_cov_19,NA
5583,NA,Nsylvestris_NODE_52_length_9427_cov_171,NA
5584,NA,Nsylvestris_NODE_3079_length_3550_cov_95,NA
5585,NA,Nsylvestris_NODE_30141_length_514_cov_8,NA
5586,NA,Nsylvestris_NODE_6610_length_2640_cov_226,NA
5587,NA,Nsylvestris_NODE_5219_length_2923_cov_47,NA
5588,NA,Nsylvestris_NODE_6932_length_2580_cov_97,NA
5589,NA,Nsylvestris_NODE_12965_length_1767_cov_113,NA
5590,NA,Nsylvestris_NODE_9495_length_2179_cov_21,NA
5591,NA,Nsylvestris_NODE_5435_length_2877_cov_39,NA
5592,NA,Nsylvestris_NODE_8941_length_2258_cov_158,NA
5593,NA,Nsylvestris_NODE_14352_length_1615_cov_11,NA
5594,NA,Nsylvestris_NODE_12006_length_1867_cov_52,NA
5595,NA,Nsylvestris_NODE_10945_length_1995_cov_9,NA
5596,NA,Nsylvestris_NODE_8959_length_2256_cov_219,NA
5597,NA,Nsylvestris_NODE_8709_length_2292_cov_184,NA
5598,NA,Nsylvestris_NODE_3751_length_3318_cov_174,NA
5599,NA,Nsylvestris_NODE_2352_length_3869_cov_60,NA
5600,NA,Nsylvestris_NODE_28243_length_617_cov_214,NA
5601,NA,Nsylvestris_NODE_4710_length_3042_cov_201,NA
5602,NA,Nsylvestris_NODE_3845_length_3287_cov_16,NA
5603,NA,Nsylvestris_NODE_12397_length_1826_cov_205,NA
5604,NA,Nsylvestris_NODE_15241_length_1527_cov_169,NA
5605,NA,Nsylvestris_NODE_4328_length_3143_cov_155,NA
5606,NA,Nsylvestris_NODE_241_length_7050_cov_29,NA
5607,NA,Nsylvestris_NODE_24989_length_772_cov_17,NA
5608,NA,Nsylvestris_NODE_11529_length_1927_cov_29,NA
5609,NA,Nsylvestris_NODE_641_length_5582_cov_124,NA
5610,NA,Nsylvestris_NODE_3548_length_3387_cov_13,NA
5611,NA,Nsylvestris_NODE_6248_length_2707_cov_211,NA
5612,NA,Nsylvestris_NODE_36381_length_264_cov_120,NA
5613,NA,Nsylvestris_NODE_20079_length_1095_cov_203,NA
5614,NA,Nsylvestris_NODE_27090_length_670_cov_4,NA
5615,NA,Nsylvestris_NODE_3395_length_3440_cov_84,NA
5616,NA,Nsylvestris_NODE_24485_length_801_cov_205,NA
5617,NA,Nsylvestris_NODE_11038_length_1983_cov_32,NA
5618,NA,Nsylvestris_NODE_18526_length_1222_cov_32,NA
5619,NA,Nsylvestris_NODE_25735_length_732_cov_6,NA
5620,NA,Nsylvestris_NODE_277_length_6827_cov_72,NA
5621,NA,Nsylvestris_NODE_7828_length_2432_cov_163,NA
5622,NA,Nsylvestris_NODE_4820_length_3015_cov_75,NA
5623,NA,Nsylvestris_NODE_3581_length_3371_cov_225,NA
5624,NA,Nsylvestris_NODE_7535_length_2479_cov_221,NA
5625,NA,Nsylvestris_NODE_2084_length_4003_cov_207,NA
5626,NA,Nsylvestris_NODE_3507_length_3398_cov_138,NA
5627,NA,Nsylvestris_NODE_20451_length_1068_cov_134,NA
5628,NA,Nsylvestris_NODE_25273_length_756_cov_20,NA
5629,NA,Nsylvestris_NODE_2069_length_4011_cov_85,NA
5630,NA,Nsylvestris_NODE_1533_length_4373_cov_30,NA
